#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0003312	hsa-miR-642a-5p	ENSG00000067048	DDX3Y	protein_coding	chrY	15032049	15032054	15032027	15032055	+	10	0	AGO1-4,AGO2	1	0	0	1	0	0	0	0	EWS,Jijoye
MIMAT0003312	hsa-miR-642a-5p	ENSG00000107404	DVL1	protein_coding	chr1	1270868	1270875	1270868	1270875	-	2	0	AGO2	1	0	0	0	0	0	0	3	HEK293S
MIMAT0003312	hsa-miR-642a-5p	ENSG00000107404	DVL1	protein_coding	chr1	1270922	1270929	1270922	1270929	-	4	0	AGO2	1	0	0	0	0	0	0	3	HEK293S
MIMAT0003312	hsa-miR-642a-5p	ENSG00000221978	CCNL2	protein_coding	chr1	1322424	1322429	1322424	1322429	-	2	0	AGO2	1	0	0	0	0	0	0	1	HEK293S
MIMAT0003312	hsa-miR-642a-5p	ENSG00000242485	MRPL20	protein_coding	chr1	1337364	1337369	1337364	1337369	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	HeLa,MCF7
MIMAT0003312	hsa-miR-642a-5p	ENSG00000008130	NADK	protein_coding	chr1	1683385	1683390	1683385	1683390	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	LCL-BAC,Liver
MIMAT0003312	hsa-miR-642a-5p	ENSG00000078369	GNB1	protein_coding	chr1	1717183	1717183	1717177	1717190	-	7	0	AGO1-4	2	0	2	0	0	0	0	3	MCF7
MIMAT0003312	hsa-miR-642a-5p	ENSG00000078369	GNB1	protein_coding	chr1	1717187	1717193	1717187	1717194	-	6	0	AGO1-4	1	0	1	0	0	0	0	3	MCF7
MIMAT0003312	hsa-miR-642a-5p	ENSG00000078369	GNB1	protein_coding	chr1	1717197	1717202	1717197	1717204	-	6	0	AGO1-4	1	0	1	0	0	0	0	3	MCF7
MIMAT0003312	hsa-miR-642a-5p	ENSG00000078369	GNB1	protein_coding	chr1	1717672	1717677	1717672	1717677	-	6	0	AGO1-4,AGO2	1	0	1	0	0	0	0	3	DG75-BCBL-1,MCF7
MIMAT0003312	hsa-miR-642a-5p	ENSG00000198912	C1orf174	protein_coding	chr1	3805902	3805908	3805902	3805909	-	2	0	AGO1	1	0	1	0	0	0	0	3	HEK293
MIMAT0003312	hsa-miR-642a-5p	ENSG00000116251	RPL22	protein_coding	chr1	6246035	6246041	6246035	6246041	-	2	0	AGO2	1	0	0	0	0	0	0	9	HeLa
MIMAT0003312	hsa-miR-642a-5p	ENSG00000069812	HES2	protein_coding	chr1	6475947	6475952	6475947	6475952	-	1	0	AGO2	1	0	0	0	0	0	0	2	HeLa
MIMAT0003312	hsa-miR-642a-5p	ENSG00000162408	NOL9	protein_coding	chr1	6581781	6581786	6581781	6581786	-	1	0	AGO2	0	0	1	0	0	0	0	2	EWS
MIMAT0003312	hsa-miR-642a-5p	ENSG00000162408	NOL9	protein_coding	chr1	6583860	6583866	6583860	6583866	-	1	0	AGO2	0	0	1	0	0	0	0	2	HEK293
MIMAT0003312	hsa-miR-642a-5p	ENSG00000162408	NOL9	protein_coding	chr1	6585680	6585686	6585680	6585686	-	2	0	AGO2	1	0	1	0	0	0	0	2	HeLa
MIMAT0003312	hsa-miR-642a-5p	ENSG00000162413	KLHL21	protein_coding	chr1	6653058	6653065	6653058	6653065	-	3	0	AGO2	1	0	0	0	0	0	0	2	DG75-BCBL-1
MIMAT0003312	hsa-miR-642a-5p	ENSG00000116285	ERRFI1	protein_coding	chr1	8072622	8072625	8072618	8072627	-	8	0	AGO1-4,AGO2	2	0	0	0	0	0	0	5	HCT116,MCF7
MIMAT0003312	hsa-miR-642a-5p	ENSG00000142599	RERE	protein_coding	chr1	8413453	8413459	8413453	8413459	-	1	0	AGO2	1	0	0	0	0	0	0	8	Huh7.5
MIMAT0003312	hsa-miR-642a-5p	ENSG00000171603	CLSTN1	protein_coding	chr1	9789940	9789946	9789940	9789946	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HCT116,MCF7
MIMAT0003312	hsa-miR-642a-5p	ENSG00000162441	LZIC	protein_coding	chr1	9990231	9990237	9990231	9990237	-	2	0	AGO1-4	1	0	1	0	0	0	0	3	MCF7
MIMAT0003312	hsa-miR-642a-5p	ENSG00000116670	MAD2L2	protein_coding	chr1	11734647	11734652	11734647	11734652	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HeLa,MCF7
MIMAT0003312	hsa-miR-642a-5p	ENSG00000177000	MTHFR	protein_coding	chr1	11846211	11846217	11846211	11846218	-	1	0	AGO1-4	1	0	1	0	0	0	0	1	MCF7
MIMAT0003312	hsa-miR-642a-5p	ENSG00000116685	KIAA2013	protein_coding	chr1	11980180	11980187	11980180	11980187	-	3	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0003312	hsa-miR-642a-5p	ENSG00000169991	IFFO2	protein_coding	chr1	19232259	19232264	19232259	19232264	-	6	0	AGO1-4,AGO2	0	0	1	0	0	0	0	7	HeLa,marrow-stromal-cells
MIMAT0003312	hsa-miR-642a-5p	ENSG00000169991	IFFO2	protein_coding	chr1	19232974	19232979	19232974	19232979	-	1	0	AGO1-4	0	0	1	0	0	0	0	7	MCF7
MIMAT0003312	hsa-miR-642a-5p	ENSG00000169991	IFFO2	protein_coding	chr1	19233206	19233211	19233206	19233211	-	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	7	HeLa,MCF7
MIMAT0003312	hsa-miR-642a-5p	ENSG00000169991	IFFO2	protein_coding	chr1	19234096	19234101	19234096	19234101	-	1	0	AGO2	0	0	1	0	0	0	0	7	HEK293
MIMAT0003312	hsa-miR-642a-5p	ENSG00000169991	IFFO2	protein_coding	chr1	19234910	19234915	19234910	19234915	-	1	0	AGO2	0	0	1	0	0	0	0	7	HEK293
MIMAT0003312	hsa-miR-642a-5p	ENSG00000127463	EMC1	protein_coding	chr1	19544091	19544096	19544091	19544096	-	2	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0003312	hsa-miR-642a-5p	ENSG00000127463	EMC1	protein_coding	chr1	19545218	19545223	19545218	19545223	-	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	5	HeLa,MCF7
MIMAT0003312	hsa-miR-642a-5p	ENSG00000127483	HP1BP3	protein_coding	chr1	21071160	21071167	21071160	21071167	-	6	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	1	HEK293,HeLa,MCF7
MIMAT0003312	hsa-miR-642a-5p	ENSG00000169641	LUZP1	protein_coding	chr1	23410554	23410559	23410554	23410559	-	1	0	AGO1	0	0	1	0	0	0	0	2	HEK293
MIMAT0003312	hsa-miR-642a-5p	ENSG00000169641	LUZP1	protein_coding	chr1	23414484	23414490	23414484	23414490	-	2	0	AGO1-4,AGO2	1	0	1	0	0	0	0	2	Huh7.5,Liver
