#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0002859	hsa-miR-516b-5p	ENSG00000008130	NADK	protein_coding	chr1	1684189	1684194	1684189	1684194	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0002859	hsa-miR-516b-5p	ENSG00000130764	LRRC47	protein_coding	chr1	3696817	3696822	3696817	3696822	-	1	1	AGO1-4	1	0	1	0	0	0	0	2	MCF7
MIMAT0002859	hsa-miR-516b-5p	ENSG00000130764	LRRC47	protein_coding	chr1	3697173	3697178	3697173	3697178	-	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	2	BCBL-1,HeLa
MIMAT0002859	hsa-miR-516b-5p	ENSG00000116251	RPL22	protein_coding	chr1	6246012	6246019	6246012	6246019	-	2	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0002859	hsa-miR-516b-5p	ENSG00000116237	ICMT	protein_coding	chr1	6284872	6284879	6284872	6284879	-	2	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0002859	hsa-miR-516b-5p	ENSG00000162408	NOL9	protein_coding	chr1	6585684	6585689	6585684	6585689	-	1	0	AGO2	1	0	0	0	0	0	0	0	HEK293
MIMAT0002859	hsa-miR-516b-5p	ENSG00000162413	KLHL21	protein_coding	chr1	6650845	6650850	6650845	6650850	-	2	0	AGO2	1	0	0	0	0	0	0	5	HeLa
MIMAT0002859	hsa-miR-516b-5p	ENSG00000162413	KLHL21	protein_coding	chr1	6652952	6652957	6652952	6652957	-	3	0	AGO2	1	0	0	0	0	0	0	5	HEK293S
MIMAT0002859	hsa-miR-516b-5p	ENSG00000116285	ERRFI1	protein_coding	chr1	8072192	8072197	8072192	8072197	-	11	1	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HCT116,MCF7
MIMAT0002859	hsa-miR-516b-5p	ENSG00000142599	RERE	protein_coding	chr1	8414756	8414762	8414756	8414762	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	Huh7.5,MCF7
MIMAT0002859	hsa-miR-516b-5p	ENSG00000142599	RERE	protein_coding	chr1	8414888	8414893	8414888	8414893	-	5	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0002859	hsa-miR-516b-5p	ENSG00000171603	CLSTN1	protein_coding	chr1	9790239	9790245	9790239	9790245	-	2	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0002859	hsa-miR-516b-5p	ENSG00000160049	DFFA	protein_coding	chr1	10521428	10521435	10521428	10521435	-	3	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0002859	hsa-miR-516b-5p	ENSG00000177000	MTHFR	protein_coding	chr1	11850394	11850400	11850394	11850401	-	2	0	AGO1-4,AGO2	1	0	1	0	0	0	0	4	HeLa,MCF7
MIMAT0002859	hsa-miR-516b-5p	ENSG00000173641	HSPB7	protein_coding	chr1	16341835	16341840	16341835	16341840	-	1	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0002859	hsa-miR-516b-5p	ENSG00000179051	RCC2	protein_coding	chr1	17734344	17734349	17734344	17734349	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	BT474,HCT116
MIMAT0002859	hsa-miR-516b-5p	ENSG00000090432	MUL1	protein_coding	chr1	20827036	20827042	20827036	20827042	-	1	0	AGO2	1	0	0	0	0	0	0	4	HeLa
MIMAT0002859	hsa-miR-516b-5p	ENSG00000189410	SH2D5	protein_coding	chr1	21046525	21046530	21046525	21046530	-	1	0	AGO2	1	0	0	0	0	0	0	1	HeLa
MIMAT0002859	hsa-miR-516b-5p	ENSG00000075151	EIF4G3	protein_coding	chr1	21133335	21133340	21133335	21133340	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HeLa,MCF7
MIMAT0002859	hsa-miR-516b-5p	ENSG00000088280	ASAP3	protein_coding	chr1	23755969	23755976	23755968	23755989	-	1	0	AGO1-4	1	1	0	0	0	0	0	2	MCF7
MIMAT0002859	hsa-miR-516b-5p	ENSG00000117614	SYF2	protein_coding	chr1	25549663	25549668	25549663	25549668	-	5	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3	Flp-In-T-REx-293,HeLa,MCF7
MIMAT0002859	hsa-miR-516b-5p	ENSG00000117616	RSRP1	protein_coding	chr1	25570647	25570675	25570647	25570675	-	1	0	AGO2	0	0	0	1	0	0	0	2	Huh7.5
MIMAT0002859	hsa-miR-516b-5p	ENSG00000117632	STMN1	protein_coding	chr1	26226984	26226989	26226983	26227011	-	7	0	AGO1-4,AGO2	1	0	0	1	0	0	0	1	HEK293S,MCF7
MIMAT0002859	hsa-miR-516b-5p	ENSG00000117632	STMN1	protein_coding	chr1	26227372	26227372	26227366	26227400	-	28	0	AGO1-4,AGO2	1	0	0	2	0	0	0	1	BT474,HeLa
MIMAT0002859	hsa-miR-516b-5p	ENSG00000117632	STMN1	protein_coding	chr1	26227373	26227378	26227373	26227378	-	21	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	BT474,HeLa
MIMAT0002859	hsa-miR-516b-5p	ENSG00000090020	SLC9A1	protein_coding	chr1	27425947	27425953	27425947	27425953	-	6	0	AGO1-4,AGO2	1	0	1	0	0	0	0	5	HEK293,MCF7
