#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0002172	hsa-miR-376b-3p	ENSG00000124333	VAMP7	protein_coding	chrY	59275883	59275903	59275883	59275903	+	1	2	AGO1	0	0	0	0	1	0	0	6	HEK293
MIMAT0002172	hsa-miR-376b-3p	ENSG00000221978	CCNL2	protein_coding	chr1	1322648	1322653	1322648	1322653	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	BT474,HeLa
MIMAT0002172	hsa-miR-376b-3p	ENSG00000171824	EXOSC10	protein_coding	chr1	11133991	11133998	11133991	11133998	-	1	0	AGO1-4	0	0	0	0	0	0	1	1	HS5
MIMAT0002172	hsa-miR-376b-3p	ENSG00000171824	EXOSC10	protein_coding	chr1	11141229	11141257	11141229	11141257	-	3	3	AGO1,AGO2	0	0	0	1	0	0	0	1	HEK293
MIMAT0002172	hsa-miR-376b-3p	ENSG00000177000	MTHFR	protein_coding	chr1	11849511	11849517	11849510	11849531	-	1	0	AGO2	1	0	0	0	1	0	0	5	Huh7.5
MIMAT0002172	hsa-miR-376b-3p	ENSG00000132906	CASP9	protein_coding	chr1	15818849	15818870	15818849	15818870	-	1	0	AGO2	0	0	0	0	1	0	0	3	HeLa
MIMAT0002172	hsa-miR-376b-3p	ENSG00000116771	AGMAT	protein_coding	chr1	15899812	15899817	15899811	15899832	-	1	0	AGO2	1	0	1	0	1	0	0	4	HeLa
MIMAT0002172	hsa-miR-376b-3p	ENSG00000127481	UBR4	protein_coding	chr1	19401131	19401136	19401131	19401136	-	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HeLa,MCF7
MIMAT0002172	hsa-miR-376b-3p	ENSG00000127483	HP1BP3	protein_coding	chr1	21071176	21071181	21071176	21071181	-	5	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	4	HEK293,HeLa,MCF7
MIMAT0002172	hsa-miR-376b-3p	ENSG00000125944	HNRNPR	protein_coding	chr1	23636477	23636482	23636476	23636497	-	21	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	1	0	0	3	HEK293,Jijoye,LCL35
MIMAT0002172	hsa-miR-376b-3p	ENSG00000007968	E2F2	protein_coding	chr1	23834941	23834946	23834941	23834946	-	1	0	AGO1	1	0	0	0	0	0	0	1	Flp-In-T-REx-293
MIMAT0002172	hsa-miR-376b-3p	ENSG00000127423	AUNIP	protein_coding	chr1	26160521	26160526	26160520	26160548	-	7	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	0	0	0	HEK293,HeLa,MCF7
MIMAT0002172	hsa-miR-376b-3p	ENSG00000127423	AUNIP	protein_coding	chr1	26161244	26161250	26161243	26161271	-	1	0	AGO1-4	1	0	1	1	1	0	0	0	MCF7
MIMAT0002172	hsa-miR-376b-3p	ENSG00000117632	STMN1	protein_coding	chr1	26226653	26226658	26226653	26226658	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HEK293,MCF7
MIMAT0002172	hsa-miR-376b-3p	ENSG00000176261	ZBTB8OS	protein_coding	chr1	33087391	33087396	33087390	33087411	-	2	0	AGO2	1	0	0	0	1	0	0	2	HeLa
MIMAT0002172	hsa-miR-376b-3p	ENSG00000116560	SFPQ	protein_coding	chr1	35649350	35649355	35649350	35649355	-	27	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	0	HEK293,LCL35,MCF7
MIMAT0002172	hsa-miR-376b-3p	ENSG00000142686	C1orf216	protein_coding	chr1	36180859	36180865	36180858	36180877	-	1	0	AGO2	1	0	0	0	1	0	0	1	HeLa
MIMAT0002172	hsa-miR-376b-3p	ENSG00000116885	OSCP1	protein_coding	chr1	36904408	36904436	36904408	36904436	-	1	0	AGO1-4	0	0	0	1	0	0	0	3	marrow-stromal-cells
MIMAT0002172	hsa-miR-376b-3p	ENSG00000204084	INPP5B	protein_coding	chr1	38326562	38326567	38326562	38326567	-	1	0	AGO2	1	0	0	0	0	0	0	1	HeLa
MIMAT0002172	hsa-miR-376b-3p	ENSG00000214114	MYCBP	protein_coding	chr1	39328932	39328937	39328932	39328937	-	1	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0002172	hsa-miR-376b-3p	ENSG00000117016	RIMS3	protein_coding	chr1	41091485	41091492	41091485	41091492	-	2	0	AGO2	1	0	0	0	0	0	0	3	HEK293S
