#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0003326	hsa-miR-663a	ENSG00000071553	ATP6AP1	protein_coding	chrX	153664855	153664860	153664855	153664860	+	1	0	AGO1-4	1	0	0	0	0	0	0	2	marrow-stromal-cells
MIMAT0003326	hsa-miR-663a	ENSG00000131584	ACAP3	protein_coding	chr1	1227840	1227846	1227840	1227846	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0003326	hsa-miR-663a	ENSG00000160075	SSU72	protein_coding	chr1	1499312	1499318	1499311	1499339	-	1	0	AGO1	0	0	1	1	0	0	0	2	HEK293
MIMAT0003326	hsa-miR-663a	ENSG00000078369	GNB1	protein_coding	chr1	1717027	1717028	1717021	1717041	-	15	0	AGO1-4,AGO2	1	1	2	0	0	0	0	2	HeLa,MCF7
MIMAT0003326	hsa-miR-663a	ENSG00000162585	FAAP20	protein_coding	chr1	2121053	2121059	2121053	2121060	-	1	2	AGO2	1	0	1	0	0	0	0	2	LCL-BACD1
MIMAT0003326	hsa-miR-663a	ENSG00000157911	PEX10	protein_coding	chr1	2336349	2336354	2336349	2336354	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0003326	hsa-miR-663a	ENSG00000130764	LRRC47	protein_coding	chr1	3697270	3697275	3697270	3697275	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0003326	hsa-miR-663a	ENSG00000116198	CEP104	protein_coding	chr1	3731842	3731848	3731842	3731848	-	1	0	AGO2	1	0	1	0	0	0	0	0	HeLa
MIMAT0003326	hsa-miR-663a	ENSG00000142599	RERE	protein_coding	chr1	8877608	8877620	8877595	8877628	-	1	1	AGO2	0	2	0	0	0	0	0	0	HeLa
MIMAT0003326	hsa-miR-663a	ENSG00000171603	CLSTN1	protein_coding	chr1	9789925	9789931	9789914	9789935	-	2	0	AGO1-4,AGO2	1	1	1	0	0	0	0	1	HCT116,MCF7
MIMAT0003326	hsa-miR-663a	ENSG00000171603	CLSTN1	protein_coding	chr1	9789969	9789974	9789969	9789974	-	2	0	AGO1-4,AGO2	1	0	1	0	0	0	0	1	HCT116,MCF7
MIMAT0003326	hsa-miR-663a	ENSG00000171603	CLSTN1	protein_coding	chr1	9790397	9790403	9790397	9790403	-	4	0	AGO1-4	1	0	1	0	0	0	0	1	BT474
MIMAT0003326	hsa-miR-663a	ENSG00000171603	CLSTN1	protein_coding	chr1	9790442	9790448	9790442	9790448	-	6	0	AGO1-4,AGO2	1	0	1	0	0	0	0	1	BT474,HeLa
MIMAT0003326	hsa-miR-663a	ENSG00000160049	DFFA	protein_coding	chr1	10521315	10521320	10521315	10521320	-	1	0	AGO1-4	1	0	1	0	0	0	0	0	MCF7
MIMAT0003326	hsa-miR-663a	ENSG00000130940	CASZ1	protein_coding	chr1	10697280	10697285	10697279	10697304	-	3	0	AGO1-4	1	1	1	0	0	0	0	0	BT474
MIMAT0003326	hsa-miR-663a	ENSG00000198793	MTOR	protein_coding	chr1	11298575	11298597	11298575	11298597	-	2	0	AGO1-4,AGO2	0	1	0	0	0	0	0	0	LCL-BACD3,MCF7
MIMAT0003326	hsa-miR-663a	ENSG00000177000	MTHFR	protein_coding	chr1	11850693	11850698	11850693	11850700	-	7	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	0	HEK293,HS27a,LCL-BACD1
MIMAT0003326	hsa-miR-663a	ENSG00000116685	KIAA2013	protein_coding	chr1	11980274	11980279	11980274	11980279	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HCT116,MCF7
MIMAT0003326	hsa-miR-663a	ENSG00000173641	HSPB7	protein_coding	chr1	16342041	16342047	16342041	16342047	-	1	0	AGO1-4	1	0	1	0	0	0	0	0	marrow-stromal-cells
MIMAT0003326	hsa-miR-663a	ENSG00000142627	EPHA2	protein_coding	chr1	16451083	16451089	16451083	16451090	-	9	0	AGO1-4,AGO2	1	0	1	0	0	0	0	0	HeLa,MCF7
MIMAT0003326	hsa-miR-663a	ENSG00000142627	EPHA2	protein_coding	chr1	16451435	16451441	16451435	16451442	-	8	0	AGO1-4,AGO2	1	0	1	0	0	0	0	0	HS27a,HeLa
MIMAT0003326	hsa-miR-663a	ENSG00000159363	ATP13A2	protein_coding	chr1	17328809	17328829	17328809	17328829	-	1	0	AGO1-4	0	1	0	0	0	0	0	1	HS27a
MIMAT0003326	hsa-miR-663a	ENSG00000179051	RCC2	protein_coding	chr1	17734642	17734648	17734642	17734648	-	11	0	AGO1-4,AGO2	1	0	1	0	0	0	0	0	HeLa,MCF7
MIMAT0003326	hsa-miR-663a	ENSG00000179051	RCC2	protein_coding	chr1	17735119	17735124	17735119	17735124	-	6	0	AGO1-4,AGO2	1	0	1	0	0	0	0	0	HeLa,MCF7
MIMAT0003326	hsa-miR-663a	ENSG00000127481	UBR4	protein_coding	chr1	19401214	19401220	19401214	19401220	-	6	0	AGO1,AGO1-4	1	0	1	0	0	0	0	0	Flp-In-T-REx-293,MCF7
MIMAT0003326	hsa-miR-663a	ENSG00000117298	ECE1	protein_coding	chr1	21605838	21605858	21605838	21605858	-	2	0	AGO1-4	0	1	0	0	0	0	0	2	MCF7
MIMAT0003326	hsa-miR-663a	ENSG00000090686	USP48	protein_coding	chr1	22005330	22005335	22005330	22005335	-	1	0	AGO1-4	1	0	0	0	0	0	0	0	MCF7
