#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0007890	hsa-miR-1914-3p	ENSG00000063587	ZNF275	protein_coding	chrX	152617413	152617418	152617413	152617418	+	1	0	AGO1-4	0	0	1	0	0	0	0	0	MCF7
MIMAT0007890	hsa-miR-1914-3p	ENSG00000078808	SDF4	protein_coding	chr1	1164206	1164228	1164206	1164228	-	4	0	AGO1,AGO1-4	0	1	0	0	0	0	0	1	Flp-In-T-REx-293,MCF7
MIMAT0007890	hsa-miR-1914-3p	ENSG00000131584	ACAP3	protein_coding	chr1	1227864	1227869	1227864	1227869	-	1	0	AGO1-4	0	0	1	0	0	0	0	0	MCF7
MIMAT0007890	hsa-miR-1914-3p	ENSG00000160075	SSU72	protein_coding	chr1	1498255	1498260	1498255	1498260	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0	Huh7.5,MCF7
MIMAT0007890	hsa-miR-1914-3p	ENSG00000189339	SLC35E2B	protein_coding	chr1	1594532	1594537	1594532	1594537	-	3	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0007890	hsa-miR-1914-3p	ENSG00000189339	SLC35E2B	protein_coding	chr1	1595754	1595759	1595754	1595759	-	1	0	AGO2	0	0	1	0	0	0	0	1	Huh7.5
MIMAT0007890	hsa-miR-1914-3p	ENSG00000008128	CDK11A	protein_coding	chr1	1634615	1634643	1634615	1634643	-	1	0	AGO1	0	0	0	1	0	0	0	0	Flp-In-T-REx-293
MIMAT0007890	hsa-miR-1914-3p	ENSG00000008128	CDK11A	protein_coding	chr1	1635545	1635573	1635545	1635573	-	2	0	AGO1-4	0	0	0	1	0	0	0	0	HS5
MIMAT0007890	hsa-miR-1914-3p	ENSG00000008130	NADK	protein_coding	chr1	1685788	1685793	1685788	1685793	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0	HeLa,MCF7
MIMAT0007890	hsa-miR-1914-3p	ENSG00000078369	GNB1	protein_coding	chr1	1718387	1718393	1718387	1718393	-	10	0	AGO1,AGO1-4,AGO2	0	0	0	0	0	1	0	0	Flp-In-T-REx-293,HeLa,MCF7
