#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0003327	hsa-miR-449b-5p	ENSG00000130821	SLC6A8	protein_coding	chrX	152960917	152960923	152960916	152960923	+	2	0	AGO2	1	0	1	0	0	0	0	0	HEK293S
MIMAT0003327	hsa-miR-449b-5p	ENSG00000131591	C1orf159	protein_coding	chr1	1017509	1017515	1017508	1017529	-	2	0	AGO2	1	0	0	0	1	0	0	2	HEK293
MIMAT0003327	hsa-miR-449b-5p	ENSG00000131584	ACAP3	protein_coding	chr1	1227765	1227786	1227765	1227786	-	1	0	AGO2	0	0	0	0	1	0	0	3	HeLa
MIMAT0003327	hsa-miR-449b-5p	ENSG00000221978	CCNL2	protein_coding	chr1	1322136	1322141	1322136	1322141	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HeLa,MCF7
MIMAT0003327	hsa-miR-449b-5p	ENSG00000116254	CHD5	protein_coding	chr1	6165080	6165086	6165080	6165086	-	1	0	AGO1	1	0	0	0	0	0	0	4	Flp-In-T-REx-293
MIMAT0003327	hsa-miR-449b-5p	ENSG00000116237	ICMT	protein_coding	chr1	6284836	6284842	6284836	6284842	-	1	0	AGO2	1	0	0	0	0	0	0	2	Huh7.5
MIMAT0003327	hsa-miR-449b-5p	ENSG00000171680	PLEKHG5	protein_coding	chr1	6527533	6527538	6527533	6527538	-	1	2	AGO2	1	0	0	0	0	0	0	5	HEK293S
MIMAT0003327	hsa-miR-449b-5p	ENSG00000162413	KLHL21	protein_coding	chr1	6651533	6651538	6651533	6651538	-	1	0	AGO2	1	0	0	0	0	0	0	3	HEK293
MIMAT0003327	hsa-miR-449b-5p	ENSG00000160049	DFFA	protein_coding	chr1	10520935	10520941	10520934	10520955	-	1	0	AGO2	1	0	0	0	1	0	0	4	Huh7.5
MIMAT0003327	hsa-miR-449b-5p	ENSG00000009724	MASP2	protein_coding	chr1	11105539	11105561	11105539	11105561	-	1	0	AGO1-4	0	0	0	0	1	0	0	1	Liver
MIMAT0003327	hsa-miR-449b-5p	ENSG00000171824	EXOSC10	protein_coding	chr1	11140558	11140579	11140558	11140579	-	4	0	AGO1-4,AGO2	0	0	0	0	1	0	0	3	HEK293,Liver
MIMAT0003327	hsa-miR-449b-5p	ENSG00000171824	EXOSC10	protein_coding	chr1	11140594	11140615	11140594	11140615	-	3	0	AGO1-4,AGO2	0	0	0	0	1	0	0	3	HEK293,Liver
MIMAT0003327	hsa-miR-449b-5p	ENSG00000177000	MTHFR	protein_coding	chr1	11850213	11850219	11850213	11850219	-	1	0	AGO2	1	0	0	0	0	0	0	2	HeLa
MIMAT0003327	hsa-miR-449b-5p	ENSG00000037637	FBXO42	protein_coding	chr1	16574851	16574856	16574851	16574856	-	2	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0003327	hsa-miR-449b-5p	ENSG00000179051	RCC2	protein_coding	chr1	17733598	17733603	17733598	17733603	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	HS27a,Huh7.5
MIMAT0003327	hsa-miR-449b-5p	ENSG00000179051	RCC2	protein_coding	chr1	17734483	17734488	17734483	17734488	-	16	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	1	BT474,Flp-In-T-REx-293,HEK293S
MIMAT0003327	hsa-miR-449b-5p	ENSG00000127481	UBR4	protein_coding	chr1	19439259	19439266	19439259	19439279	-	4	0	AGO1-4,AGO2	0	0	0	0	1	0	1	0	MCF7,motor-cortex
MIMAT0003327	hsa-miR-449b-5p	ENSG00000127463	EMC1	protein_coding	chr1	19544767	19544773	19544766	19544794	-	1	0	AGO2	1	0	1	1	1	0	0	3	HeLa
MIMAT0003327	hsa-miR-449b-5p	ENSG00000127483	HP1BP3	protein_coding	chr1	21069420	21069425	21069420	21069425	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5	HeLa,MCF7
MIMAT0003327	hsa-miR-449b-5p	ENSG00000117298	ECE1	protein_coding	chr1	21543937	21543943	21543937	21543943	-	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2	HUVEC,HeLa
