#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0018443	hsa-miR-374c-5p	ENSG00000101945	SUV39H1	protein_coding	chrX	48566416	48566422	48566416	48566422	+	1	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0018443	hsa-miR-374c-5p	ENSG00000116285	ERRFI1	protein_coding	chr1	8072310	8072317	8072310	8072317	-	12	0	AGO1-4,AGO2	0	0	0	0	0	0	1	1	HeLa,MCF7
MIMAT0018443	hsa-miR-374c-5p	ENSG00000075151	EIF4G3	protein_coding	chr1	21133580	21133608	21133580	21133608	-	8	0	AGO2	0	0	0	1	0	0	0	4	LCL35
MIMAT0018443	hsa-miR-374c-5p	ENSG00000117298	ECE1	protein_coding	chr1	21543807	21543813	21543806	21543834	-	4	0	AGO1-4,AGO2	0	0	0	1	0	0	1	3	HeLa,MCF7
MIMAT0018443	hsa-miR-374c-5p	ENSG00000158195	WASF2	protein_coding	chr1	27731258	27731286	27731258	27731286	-	3	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2	EWS,HUVEC
MIMAT0018443	hsa-miR-374c-5p	ENSG00000126705	AHDC1	protein_coding	chr1	27860812	27860818	27860812	27860840	-	4	0	AGO1-4,AGO2,AGO3	0	0	0	1	0	1	1	4	BC-3,HEK293,HEK293T
MIMAT0018443	hsa-miR-374c-5p	ENSG00000060688	SNRNP40	protein_coding	chr1	31732548	31732553	31732547	31732575	-	5	0	AGO1-4,AGO2	0	0	1	1	0	1	1	1	HeLa,MCF7
MIMAT0018443	hsa-miR-374c-5p	ENSG00000116560	SFPQ	protein_coding	chr1	35649427	35649433	35649427	35649434	-	13	0	AGO1-4,AGO2	0	0	0	0	0	1	1	3	HEK293S,MCF7
MIMAT0018443	hsa-miR-374c-5p	ENSG00000116922	C1orf109	protein_coding	chr1	38147466	38147494	38147466	38147494	-	5	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	1	HEK293,HeLa,MCF7
MIMAT0018443	hsa-miR-374c-5p	ENSG00000198815	FOXJ3	protein_coding	chr1	42671482	42671510	42671482	42671510	-	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	3	HeLa,MCF7
MIMAT0018443	hsa-miR-374c-5p	ENSG00000117450	PRDX1	protein_coding	chr1	45976737	45976743	45976736	45976764	-	10	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	3	HEK293,HeLa,MCF7
MIMAT0018443	hsa-miR-374c-5p	ENSG00000117450	PRDX1	protein_coding	chr1	45976773	45976779	45976772	45976800	-	12	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	3	HEK293,HeLa,MCF7
MIMAT0018443	hsa-miR-374c-5p	ENSG00000159592	GPBP1L1	protein_coding	chr1	46093508	46093514	46093508	46093536	-	11	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	1	1	3	BT474,HEK293,HeLa
MIMAT0018443	hsa-miR-374c-5p	ENSG00000134744	ZCCHC11	protein_coding	chr1	52889398	52889404	52889398	52889404	-	3	0	AGO2	0	0	1	0	0	1	1	4	HeLa
MIMAT0018443	hsa-miR-374c-5p	ENSG00000162407	PLPP3	protein_coding	chr1	56960469	56960475	56960469	56960497	-	1	0	AGO2	0	0	0	1	0	1	1	1	HEK293
MIMAT0018443	hsa-miR-374c-5p	ENSG00000184292	TACSTD2	protein_coding	chr1	59041344	59041372	59041344	59041372	-	5	1	AGO1-4	0	0	0	1	0	0	0	1	MCF7
MIMAT0018443	hsa-miR-374c-5p	ENSG00000116729	WLS	protein_coding	chr1	68591205	68591233	68591205	68591233	-	1	0	AGO2	0	0	0	1	0	0	0	1	HeLa
MIMAT0018443	hsa-miR-374c-5p	ENSG00000066557	LRRC40	protein_coding	chr1	70611123	70611151	70611123	70611151	-	1	0	AGO2	0	0	0	1	0	0	0	3	HeLa
MIMAT0018443	hsa-miR-374c-5p	ENSG00000066557	LRRC40	protein_coding	chr1	70611448	70611476	70611448	70611476	-	7	0	AGO1-4,AGO2	0	0	0	1	0	0	0	3	LCL35,MCF7
MIMAT0018443	hsa-miR-374c-5p	ENSG00000118454	ANKRD13C	protein_coding	chr1	70726282	70726287	70726281	70726309	-	1	0	AGO2	0	0	1	1	0	0	0	3	HEK293
MIMAT0018443	hsa-miR-374c-5p	ENSG00000118454	ANKRD13C	protein_coding	chr1	70727131	70727137	70727130	70727158	-	4	0	AGO1-4,AGO2	0	0	1	1	0	0	1	3	HeLa,MCF7
MIMAT0018443	hsa-miR-374c-5p	ENSG00000118454	ANKRD13C	protein_coding	chr1	70727246	70727252	70727245	70727273	-	10	3	AGO1-4,AGO2	0	0	1	1	0	0	0	3	MCF7,hESCs
MIMAT0018443	hsa-miR-374c-5p	ENSG00000132485	ZRANB2	protein_coding	chr1	71530749	71530755	71530749	71530777	-	4	0	AGO1-4,AGO2	0	0	0	1	0	1	1	4	LCL-BAC,MCF7
MIMAT0018443	hsa-miR-374c-5p	ENSG00000137968	SLC44A5	protein_coding	chr1	75671789	75671817	75671789	75671817	-	1	0	AGO2	0	0	0	1	0	0	0	0	Huh7.5
MIMAT0018443	hsa-miR-374c-5p	ENSG00000142892	PIGK	protein_coding	chr1	77557445	77557451	77557444	77557472	-	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	3	HEK293,MCF7
MIMAT0018443	hsa-miR-374c-5p	ENSG00000142892	PIGK	protein_coding	chr1	77557589	77557595	77557588	77557616	-	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	3	HeLa,MCF7
MIMAT0018443	hsa-miR-374c-5p	ENSG00000142892	PIGK	protein_coding	chr1	77557839	77557845	77557838	77557866	-	1	0	AGO2	0	0	1	1	0	0	0	3	HeLa
MIMAT0018443	hsa-miR-374c-5p	ENSG00000077254	USP33	protein_coding	chr1	78162017	78162023	78162017	78162023	-	10	0	AGO1-4,AGO2	0	0	0	0	0	1	0	3	BT474,HeLa
MIMAT0018443	hsa-miR-374c-5p	ENSG00000117155	SSX2IP	protein_coding	chr1	85109751	85109757	85109747	85109778	-	1	1	AGO2	0	0	1	2	0	0	0	3	HeLa
MIMAT0018443	hsa-miR-374c-5p	ENSG00000117155	SSX2IP	protein_coding	chr1	85112505	85112511	85112504	85112532	-	4	0	AGO2	0	0	1	1	0	0	1	3	HeLa
MIMAT0018443	hsa-miR-374c-5p	ENSG00000117155	SSX2IP	protein_coding	chr1	85112823	85112828	85112822	85112850	-	27	0	AGO1-4,AGO2	0	0	1	1	0	0	0	3	Jijoye,hESCs
MIMAT0018443	hsa-miR-374c-5p	ENSG00000097096	SYDE2	protein_coding	chr1	85623606	85623611	85623605	85623633	-	2	0	AGO2	0	0	1	1	0	1	1	4	HeLa
MIMAT0018443	hsa-miR-374c-5p	ENSG00000097096	SYDE2	protein_coding	chr1	85623621	85623626	85623620	85623648	-	2	0	AGO2	0	0	1	1	0	0	0	4	HeLa
MIMAT0018443	hsa-miR-374c-5p	ENSG00000097096	SYDE2	protein_coding	chr1	85647806	85647834	85647806	85647834	-	1	0	AGO2	0	0	0	1	0	0	0	4	EWS
