#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000710	hsa-miR-365a-3p	ENSG00000067048	DDX3Y	protein_coding	chrY	15031399	15031405	15031378	15031406	+	4	0	AGO1-4,AGO2	1	0	0	1	1	0	1	4	BC-1,MCF7
MIMAT0000710	hsa-miR-365a-3p	ENSG00000221978	CCNL2	protein_coding	chr1	1326273	1326280	1326273	1326280	-	1	1	AGO2	1	0	0	0	0	0	0	5	Huh7.5
MIMAT0000710	hsa-miR-365a-3p	ENSG00000078369	GNB1	protein_coding	chr1	1718108	1718113	1718108	1718113	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	9	HeLa,MCF7
MIMAT0000710	hsa-miR-365a-3p	ENSG00000116251	RPL22	protein_coding	chr1	6245232	6245237	6245232	6245237	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	10	HEK293,MCF7
MIMAT0000710	hsa-miR-365a-3p	ENSG00000116251	RPL22	protein_coding	chr1	6245479	6245484	6245479	6245484	-	2	0	AGO2	1	0	0	0	0	0	0	10	HEK293
MIMAT0000710	hsa-miR-365a-3p	ENSG00000069812	HES2	protein_coding	chr1	6477283	6477288	6477283	6477288	-	1	0	AGO2	1	0	0	0	0	0	0	4	HK-2
MIMAT0000710	hsa-miR-365a-3p	ENSG00000069812	HES2	protein_coding	chr1	6478226	6478232	6478226	6478232	-	1	0	AGO2	1	0	0	0	0	0	0	4	HeLa
MIMAT0000710	hsa-miR-365a-3p	ENSG00000162413	KLHL21	protein_coding	chr1	6652331	6652337	6652330	6652357	-	4	0	AGO1-4,AGO2	1	0	0	0	1	0	0	8	HeLa,MCF7
MIMAT0000710	hsa-miR-365a-3p	ENSG00000142599	RERE	protein_coding	chr1	8412920	8412925	8412920	8412925	-	1	0	AGO1-4	1	0	0	0	0	0	0	14	MCF7
MIMAT0000710	hsa-miR-365a-3p	ENSG00000142599	RERE	protein_coding	chr1	8413176	8413181	8413176	8413181	-	1	0	AGO2	1	0	0	0	0	0	0	14	Huh7.5
MIMAT0000710	hsa-miR-365a-3p	ENSG00000160049	DFFA	protein_coding	chr1	10522969	10522974	10522969	10522974	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	10	HEK293,MCF7
MIMAT0000710	hsa-miR-365a-3p	ENSG00000177000	MTHFR	protein_coding	chr1	11846430	11846435	11846430	11846435	-	3	1	AGO1-4,AGO2	1	0	0	0	0	0	0	12	HeLa,MCF7
