#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000685	hsa-miR-34b-5p	ENSG00000067048	DDX3Y	protein_coding	chrY	15031857	15031862	15031857	15031862	+	11	1	AGO1-4,AGO2	1	0	1	0	0	0	0	0	HEK293,HS5
MIMAT0000685	hsa-miR-34b-5p	ENSG00000131591	C1orf159	protein_coding	chr1	1017508	1017514	1017508	1017514	-	2	0	AGO2	0	0	1	0	0	0	0	2	HEK293
MIMAT0000685	hsa-miR-34b-5p	ENSG00000162585	FAAP20	protein_coding	chr1	2123833	2123839	2123833	2123839	-	1	0	AGO2	0	0	1	0	0	0	0	2	HeLa
MIMAT0000685	hsa-miR-34b-5p	ENSG00000171680	PLEKHG5	protein_coding	chr1	6527532	6527538	6527532	6527538	-	1	2	AGO2	0	0	1	0	0	0	0	0	HEK293S
MIMAT0000685	hsa-miR-34b-5p	ENSG00000116285	ERRFI1	protein_coding	chr1	8075180	8075186	8075180	8075186	-	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	1	Huh7.5,MCF7
MIMAT0000685	hsa-miR-34b-5p	ENSG00000142599	RERE	protein_coding	chr1	8413259	8413264	8413259	8413264	-	2	0	AGO2	0	0	1	0	0	0	0	6	DG75-BCBL-1
MIMAT0000685	hsa-miR-34b-5p	ENSG00000142599	RERE	protein_coding	chr1	8414345	8414350	8414344	8414367	-	1	0	AGO1-4	0	1	1	0	0	0	0	6	MCF7
MIMAT0000685	hsa-miR-34b-5p	ENSG00000178585	CTNNBIP1	protein_coding	chr1	9910170	9910175	9910170	9910175	-	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0	HeLa,MCF7
MIMAT0000685	hsa-miR-34b-5p	ENSG00000037637	FBXO42	protein_coding	chr1	16574850	16574856	16574850	16574856	-	2	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0000685	hsa-miR-34b-5p	ENSG00000179051	RCC2	protein_coding	chr1	17733596	17733617	17733596	17733617	-	5	1	AGO1-4,AGO2	0	1	0	0	0	0	0	1	HS27a,Huh7.5
MIMAT0000685	hsa-miR-34b-5p	ENSG00000090432	MUL1	protein_coding	chr1	20826059	20826064	20826059	20826064	-	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	3	HeLa,MCF7
