#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000251	hsa-miR-147a	ENSG00000183878	UTY	protein_coding	chrY	15361014	15361035	15361014	15361035	-	1	0	AGO2	0	0	0	0	1	0	0	0	BC-1
MIMAT0000251	hsa-miR-147a	ENSG00000107404	DVL1	protein_coding	chr1	1270804	1270809	1270804	1270809	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0000251	hsa-miR-147a	ENSG00000107404	DVL1	protein_coding	chr1	1270817	1270822	1270817	1270822	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0000251	hsa-miR-147a	ENSG00000107404	DVL1	protein_coding	chr1	1277804	1277821	1277804	1277821	-	1	0	AGO1	0	1	0	0	0	0	0	2	Flp-In-T-REx-293
MIMAT0000251	hsa-miR-147a	ENSG00000221978	CCNL2	protein_coding	chr1	1325654	1325659	1325654	1325659	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HEK293S,HS27a
MIMAT0000251	hsa-miR-147a	ENSG00000008130	NADK	protein_coding	chr1	1683705	1683711	1683705	1683711	-	1	0	AGO1-4	1	0	0	0	0	0	0	0	MCF7
MIMAT0000251	hsa-miR-147a	ENSG00000078369	GNB1	protein_coding	chr1	1717105	1717108	1717103	1717110	-	13	0	AGO1-4,AGO2	2	0	2	0	0	0	0	0	BT474,HeLa
MIMAT0000251	hsa-miR-147a	ENSG00000078369	GNB1	protein_coding	chr1	1717874	1717879	1717874	1717879	-	6	0	AGO1-4,AGO2	1	0	1	0	0	0	0	0	HS27a,HeLa
MIMAT0000251	hsa-miR-147a	ENSG00000116251	RPL22	protein_coding	chr1	6246230	6246235	6246230	6246235	-	11	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	1	HEK293,HeLa,Jijoye
MIMAT0000251	hsa-miR-147a	ENSG00000116237	ICMT	protein_coding	chr1	6283985	6283990	6283985	6283990	-	1	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0000251	hsa-miR-147a	ENSG00000116285	ERRFI1	protein_coding	chr1	8072572	8072577	8072572	8072577	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HCT116,MCF7
MIMAT0000251	hsa-miR-147a	ENSG00000142599	RERE	protein_coding	chr1	8414138	8414143	8414138	8414143	-	2	0	AGO2	1	0	0	0	0	0	0	0	EWS
MIMAT0000251	hsa-miR-147a	ENSG00000180758	GPR157	protein_coding	chr1	9164049	9164055	9164049	9164055	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0000251	hsa-miR-147a	ENSG00000180758	GPR157	protein_coding	chr1	9164148	9164154	9164148	9164154	-	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	1	BT474,HCT116
MIMAT0000251	hsa-miR-147a	ENSG00000130940	CASZ1	protein_coding	chr1	10697226	10697226	10697220	10697254	-	3	0	AGO1-4	3	0	3	4	0	0	0	1	MCF7
MIMAT0000251	hsa-miR-147a	ENSG00000130940	CASZ1	protein_coding	chr1	10697227	10697232	10697227	10697232	-	3	0	AGO1-4	1	0	1	0	0	0	0	1	MCF7
MIMAT0000251	hsa-miR-147a	ENSG00000177000	MTHFR	protein_coding	chr1	11848118	11848121	11848116	11848123	-	1	0	AGO1-4	2	0	0	0	0	0	0	0	MCF7
MIMAT0000251	hsa-miR-147a	ENSG00000162496	DHRS3	protein_coding	chr1	12628306	12628311	12628306	12628311	-	2	0	AGO2	1	0	0	0	0	0	0	0	HeLa
MIMAT0000251	hsa-miR-147a	ENSG00000142627	EPHA2	protein_coding	chr1	16451492	16451497	16451492	16451497	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HS27a,HeLa
MIMAT0000251	hsa-miR-147a	ENSG00000159423	ALDH4A1	protein_coding	chr1	19198773	19198779	19198773	19198779	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	Liver
MIMAT0000251	hsa-miR-147a	ENSG00000169991	IFFO2	protein_coding	chr1	19232188	19232189	19232184	19232193	-	3	0	AGO1-4,AGO2	0	0	3	0	0	0	0	0	HCT116,marrow-stromal-cells
MIMAT0000251	hsa-miR-147a	ENSG00000169991	IFFO2	protein_coding	chr1	19232194	19232195	19232190	19232199	-	3	0	AGO1-4,AGO2	0	0	3	0	0	0	0	0	HCT116,marrow-stromal-cells
MIMAT0000251	hsa-miR-147a	ENSG00000169991	IFFO2	protein_coding	chr1	19232200	19232201	19232196	19232205	-	3	0	AGO1-4,AGO2	0	0	3	0	0	0	0	0	HCT116,marrow-stromal-cells
MIMAT0000251	hsa-miR-147a	ENSG00000169991	IFFO2	protein_coding	chr1	19232206	19232207	19232202	19232211	-	3	0	AGO1-4,AGO2	0	0	3	0	0	0	0	0	HCT116,marrow-stromal-cells
MIMAT0000251	hsa-miR-147a	ENSG00000169991	IFFO2	protein_coding	chr1	19232208	19232213	19232208	19232213	-	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0	HCT116,marrow-stromal-cells
MIMAT0000251	hsa-miR-147a	ENSG00000127481	UBR4	protein_coding	chr1	19401011	19401016	19401011	19401016	-	2	0	AGO1-4	1	0	0	0	0	0	0	0	HUVEC
MIMAT0000251	hsa-miR-147a	ENSG00000162542	TMCO4	protein_coding	chr1	20008925	20008930	20008925	20008930	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	Liver
