#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0004949	hsa-miR-877-5p	ENSG00000067646	ZFY	protein_coding	chrY	2849824	2849831	2849804	2849832	+	1	0	AGO2	1	0	0	1	0	0	0	2	BC-1
MIMAT0004949	hsa-miR-877-5p	ENSG00000171603	CLSTN1	protein_coding	chr1	9789861	9789866	9789861	9789866	-	3	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	4	HEK293,Liver
MIMAT0004949	hsa-miR-877-5p	ENSG00000160049	DFFA	protein_coding	chr1	10517074	10517080	10517073	10517101	-	2	1	AGO1-4,AGO2	0	0	1	1	0	0	0	1	Huh7.5,MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000160049	DFFA	protein_coding	chr1	10521308	10521314	10521307	10521335	-	1	0	AGO1-4	1	0	1	1	0	0	0	1	MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000173641	HSPB7	protein_coding	chr1	16341543	16341548	16341543	16341548	-	1	0	AGO2	1	0	0	0	0	0	0	10	HeLa
MIMAT0004949	hsa-miR-877-5p	ENSG00000142627	EPHA2	protein_coding	chr1	16451239	16451244	16451239	16451244	-	1	0	AGO2	1	0	0	0	0	0	0	3	HCT116
MIMAT0004949	hsa-miR-877-5p	ENSG00000127463	EMC1	protein_coding	chr1	19545182	19545187	19545182	19545187	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HEK293,MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000169641	LUZP1	protein_coding	chr1	23414826	23414831	23414826	23414831	-	1	0	AGO2	1	0	0	0	0	0	0	5	HeLa
MIMAT0004949	hsa-miR-877-5p	ENSG00000088280	ASAP3	protein_coding	chr1	23756185	23756190	23756185	23756190	-	1	0	AGO2	1	0	0	0	0	0	0	8	HeLa
MIMAT0004949	hsa-miR-877-5p	ENSG00000117305	HMGCL	protein_coding	chr1	24128591	24128596	24128591	24128596	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HS27a,HeLa
MIMAT0004949	hsa-miR-877-5p	ENSG00000198746	GPATCH3	protein_coding	chr1	27217069	27217074	27217069	27217074	-	1	0	AGO1-4	1	0	0	0	0	0	0	0	MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000090020	SLC9A1	protein_coding	chr1	27425968	27425973	27425968	27425973	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5	HEK293,MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000158195	WASF2	protein_coding	chr1	27733934	27733939	27733934	27733939	-	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	7	EWS,HUVEC
MIMAT0004949	hsa-miR-877-5p	ENSG00000158195	WASF2	protein_coding	chr1	27733971	27733976	27733971	27733976	-	1	0	AGO1-4	1	0	1	0	0	0	0	7	HUVEC
MIMAT0004949	hsa-miR-877-5p	ENSG00000158195	WASF2	protein_coding	chr1	27734089	27734094	27734089	27734094	-	3	0	AGO1-4	1	0	1	0	0	0	0	7	HS5
MIMAT0004949	hsa-miR-877-5p	ENSG00000158195	WASF2	protein_coding	chr1	27736606	27736624	27736606	27736624	-	1	1	AGO1-4	0	1	0	0	0	0	0	7	HUVEC
MIMAT0004949	hsa-miR-877-5p	ENSG00000253304	TMEM200B	protein_coding	chr1	29446855	29446860	29446855	29446860	-	1	0	AGO2	1	0	0	0	0	0	0	6	HEK293
MIMAT0004949	hsa-miR-877-5p	ENSG00000060688	SNRNP40	protein_coding	chr1	31732717	31732722	31732717	31732722	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000142686	C1orf216	protein_coding	chr1	36180062	36180067	36180062	36180067	-	1	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000116922	C1orf109	protein_coding	chr1	38148491	38148497	38148491	38148497	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000183317	EPHA10	protein_coding	chr1	38181821	38181826	38181821	38181826	-	1	0	AGO2	1	0	0	0	0	0	0	5	HEK293
MIMAT0004949	hsa-miR-877-5p	ENSG00000010803	SCMH1	protein_coding	chr1	41493440	41493445	41493440	41493445	-	7	0	AGO1,AGO2	1	0	1	0	0	0	0	4	Flp-In-T-REx-293,LCL-BAC
MIMAT0004949	hsa-miR-877-5p	ENSG00000127124	HIVEP3	protein_coding	chr1	41978529	41978546	41978529	41978546	-	2	0	AGO1-4	0	1	0	0	0	0	0	11	MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000198815	FOXJ3	protein_coding	chr1	42642349	42642354	42642349	42642354	-	9	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	4	HEK293,HeLa,MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000198815	FOXJ3	protein_coding	chr1	42642783	42642788	42642783	42642788	-	1	0	AGO2	1	0	0	0	0	0	0	4	Huh7.5
MIMAT0004949	hsa-miR-877-5p	ENSG00000253313	C1orf210	protein_coding	chr1	43748038	43748044	43748038	43748044	-	2	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000196517	SLC6A9	protein_coding	chr1	44462258	44462263	44462258	44462263	-	14	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	7	HEK293,HeLa,MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000197429	IPP	protein_coding	chr1	46165042	46165047	46165042	46165047	-	1	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46507439	46507444	46507439	46507444	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000159658	EFCAB14	protein_coding	chr1	47144047	47144053	47144047	47144053	-	5	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	7	HEK293,HeLa,MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000085832	EPS15	protein_coding	chr1	51820149	51820154	51820148	51820176	-	1	0	AGO1-4	1	0	1	1	0	0	0	5	MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000085832	EPS15	protein_coding	chr1	51821865	51821871	51821864	51821892	-	5	0	AGO1-4,AGO2	1	0	1	1	0	0	0	5	HEK293S,Jijoye
MIMAT0004949	hsa-miR-877-5p	ENSG00000198841	KTI12	protein_coding	chr1	52497798	52497804	52497797	52497825	-	6	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	0	0	2	HEK293,HeLa,MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000154222	CC2D1B	protein_coding	chr1	52817029	52817035	52817029	52817035	-	1	0	AGO1-4	1	0	0	0	0	0	0	0	MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000157216	SSBP3	protein_coding	chr1	54692368	54692373	54692368	54692373	-	1	0	AGO2	1	0	0	0	0	0	0	4	EWS
MIMAT0004949	hsa-miR-877-5p	ENSG00000142864	SERBP1	protein_coding	chr1	67874559	67874564	67874559	67874564	-	8	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2	HEK293,MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000172380	GNG12	protein_coding	chr1	68167719	68167724	68167719	68167724	-	7	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	15	HEK293,HS5,HeLa
MIMAT0004949	hsa-miR-877-5p	ENSG00000116729	WLS	protein_coding	chr1	68591859	68591864	68591859	68591864	-	1	0	AGO1-4	1	0	0	0	0	0	0	4	HS27a
MIMAT0004949	hsa-miR-877-5p	ENSG00000118454	ANKRD13C	protein_coding	chr1	70727651	70727656	70727651	70727656	-	2	0	AGO1-4	1	0	1	0	0	0	0	3	MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000118454	ANKRD13C	protein_coding	chr1	70728245	70728250	70728245	70728250	-	1	0	AGO2	1	0	1	0	0	0	0	3	HeLa
MIMAT0004949	hsa-miR-877-5p	ENSG00000050628	PTGER3	protein_coding	chr1	71472763	71472768	71472763	71472768	-	3	0	AGO2	1	0	0	0	0	0	0	11	EWS
MIMAT0004949	hsa-miR-877-5p	ENSG00000117151	CTBS	protein_coding	chr1	85020456	85020462	85020456	85020462	-	1	0	AGO2	1	0	1	0	0	0	0	8	BC-1
MIMAT0004949	hsa-miR-877-5p	ENSG00000097096	SYDE2	protein_coding	chr1	85623775	85623780	85623775	85623780	-	1	0	AGO1-4	1	0	1	0	0	0	0	4	MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000137992	DBT	protein_coding	chr1	100656219	100656225	100656219	100656225	-	2	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000162694	EXTL2	protein_coding	chr1	101337974	101337980	101337974	101337980	-	2	0	AGO2	1	0	1	0	0	0	0	2	HeLa
MIMAT0004949	hsa-miR-877-5p	ENSG00000134222	PSRC1	protein_coding	chr1	109822708	109822713	109822708	109822713	-	3	0	AGO1,AGO1-4	1	0	0	0	0	0	0	1	Flp-In-T-REx-293,MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000134243	SORT1	protein_coding	chr1	109852634	109852639	109852634	109852639	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HEK293,MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000052723	SIKE1	protein_coding	chr1	115312727	115312732	115312726	115312745	-	3	0	AGO1-4,AGO2	1	1	1	0	0	0	0	0	DG75-BCBL-1,MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000052723	SIKE1	protein_coding	chr1	115313042	115313047	115313042	115313047	-	1	0	AGO1-4	1	0	1	0	0	0	0	0	MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000196505	GDAP2	protein_coding	chr1	118412336	118412341	118412336	118412341	-	1	0	AGO2	1	0	0	0	0	0	0	2	HeLa
MIMAT0004949	hsa-miR-877-5p	ENSG00000116874	WARS2	protein_coding	chr1	119574348	119574353	119574348	119574353	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HeLa,MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000116874	WARS2	protein_coding	chr1	119574455	119574462	119574455	119574462	-	1	0	AGO2	1	0	0	0	0	0	0	2	HeLa
MIMAT0004949	hsa-miR-877-5p	ENSG00000131791	PRKAB2	protein_coding	chr1	146627934	146627939	146627934	146627939	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6	Huh7.5,MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000203832	NBPF20	protein_coding	chr1	148250561	148250567	148250560	148250588	-	1	7	AGO1-4	0	0	1	1	0	0	0	0	HS27a
MIMAT0004949	hsa-miR-877-5p	ENSG00000143384	MCL1	protein_coding	chr1	150547213	150547219	150547213	150547219	-	22	0	AGO1-4,AGO2	1	0	0	0	0	0	0	9	HeLa,MCF7
MIMAT0004949	hsa-miR-877-5p	ENSG00000143384	MCL1	protein_coding	chr1	150548305	150548310	150548305	150548310	-	30	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	9	DG75-BCBL-1,HEK293,MCF7
