#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0015087	hsa-miR-514b-5p	ENSG00000067048	DDX3Y	protein_coding	chrY	15032032	15032037	15032032	15032037	+	9	0	AGO1-4,AGO2	0	0	1	0	0	0	0	3	Jijoye
MIMAT0015087	hsa-miR-514b-5p	ENSG00000116198	CEP104	protein_coding	chr1	3729399	3729427	3729399	3729427	-	1	0	AGO2	0	0	0	1	0	0	0	5	DG75-BCBL-1
MIMAT0015087	hsa-miR-514b-5p	ENSG00000116198	CEP104	protein_coding	chr1	3731319	3731347	3731319	3731347	-	2	0	AGO1-4	0	0	0	1	0	0	0	5	MCF7
MIMAT0015087	hsa-miR-514b-5p	ENSG00000116198	CEP104	protein_coding	chr1	3753097	3753125	3753097	3753125	-	1	0	AGO2	0	0	0	1	0	0	0	5	HeLa
MIMAT0015087	hsa-miR-514b-5p	ENSG00000116237	ICMT	protein_coding	chr1	6282131	6282159	6282131	6282159	-	2	0	AGO1,AGO2	0	0	0	1	0	0	0	2	HEK293,LCL35
MIMAT0015087	hsa-miR-514b-5p	ENSG00000116237	ICMT	protein_coding	chr1	6284274	6284302	6284274	6284302	-	6	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2	BT474,HEK293S
MIMAT0015087	hsa-miR-514b-5p	ENSG00000162408	NOL9	protein_coding	chr1	6582940	6582945	6582940	6582945	-	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0015087	hsa-miR-514b-5p	ENSG00000127481	UBR4	protein_coding	chr1	19401035	19401041	19401035	19401041	-	6	0	AGO1-4,AGO2	0	0	1	0	0	0	0	4	HeLa,MCF7
MIMAT0015087	hsa-miR-514b-5p	ENSG00000127483	HP1BP3	protein_coding	chr1	21069327	21069333	21069326	21069354	-	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	3	HEK293S,MCF7
MIMAT0015087	hsa-miR-514b-5p	ENSG00000127483	HP1BP3	protein_coding	chr1	21069631	21069636	21069630	21069658	-	9	0	AGO1-4,AGO2	0	0	1	1	0	0	0	3	HeLa,MCF7
MIMAT0015087	hsa-miR-514b-5p	ENSG00000127483	HP1BP3	protein_coding	chr1	21070554	21070559	21070554	21070559	-	1	0	AGO1-4	0	0	1	0	0	0	0	3	Liver
MIMAT0015087	hsa-miR-514b-5p	ENSG00000075151	EIF4G3	protein_coding	chr1	21133328	21133333	21133328	21133333	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	7	HeLa,MCF7
MIMAT0015087	hsa-miR-514b-5p	ENSG00000075151	EIF4G3	protein_coding	chr1	21133490	21133495	21133490	21133495	-	1	0	AGO2	0	0	1	0	0	0	0	7	HEK293
MIMAT0015087	hsa-miR-514b-5p	ENSG00000007968	E2F2	protein_coding	chr1	23832957	23832962	23832957	23832962	-	16	0	AGO1,AGO1-4,AGO2,AGO3	0	0	1	0	0	0	0	2	HEK293,HeLa,MCF7
MIMAT0015087	hsa-miR-514b-5p	ENSG00000007968	E2F2	protein_coding	chr1	23834753	23834758	23834753	23834758	-	7	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2	HEK293S,Jijoye
MIMAT0015087	hsa-miR-514b-5p	ENSG00000007968	E2F2	protein_coding	chr1	23835546	23835552	23835546	23835552	-	1	0	AGO2	0	0	1	0	0	0	0	2	EWS
MIMAT0015087	hsa-miR-514b-5p	ENSG00000177868	SVBP	protein_coding	chr1	43282154	43282182	43282154	43282182	-	1	1	AGO2	0	0	0	1	0	0	0	1	HeLa
MIMAT0015087	hsa-miR-514b-5p	ENSG00000159658	EFCAB14	protein_coding	chr1	47142169	47142197	47142169	47142197	-	14	0	AGO1-4,AGO2	0	0	0	1	0	0	0	3	HeLa,MCF7
MIMAT0015087	hsa-miR-514b-5p	ENSG00000159658	EFCAB14	protein_coding	chr1	47149022	47149050	47149022	47149050	-	3	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	3	Flp-In-T-REx-293,HeLa,MCF7
MIMAT0015087	hsa-miR-514b-5p	ENSG00000159658	EFCAB14	protein_coding	chr1	47173642	47173670	47173642	47173670	-	2	0	AGO1-4,AGO2	0	0	0	1	0	0	0	3	HeLa,MCF7
MIMAT0015087	hsa-miR-514b-5p	ENSG00000169213	RAB3B	protein_coding	chr1	52376725	52376753	52376725	52376753	-	1	0	AGO2	0	0	0	1	0	0	0	6	Huh7.5
MIMAT0015087	hsa-miR-514b-5p	ENSG00000169213	RAB3B	protein_coding	chr1	52384118	52384146	52384118	52384146	-	1	0	AGO1-4	0	0	0	1	0	0	0	6	HS27a
MIMAT0015087	hsa-miR-514b-5p	ENSG00000024526	DEPDC1	protein_coding	chr1	68940917	68940922	68940917	68940922	-	5	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	5	HEK293,MCF7
MIMAT0015087	hsa-miR-514b-5p	ENSG00000024526	DEPDC1	protein_coding	chr1	68942428	68942433	68942428	68942433	-	1	0	AGO2	0	0	1	0	0	0	0	5	HEK293
MIMAT0015087	hsa-miR-514b-5p	ENSG00000117155	SSX2IP	protein_coding	chr1	85110677	85110682	85110677	85110682	-	1	0	AGO2	0	0	1	0	0	0	0	5	HEK293
MIMAT0015087	hsa-miR-514b-5p	ENSG00000117155	SSX2IP	protein_coding	chr1	85112059	85112064	85112059	85112064	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	5	HEK293,MCF7
MIMAT0015087	hsa-miR-514b-5p	ENSG00000117155	SSX2IP	protein_coding	chr1	85112383	85112388	85112383	85112388	-	11	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	5	HEK293,Jijoye
MIMAT0015087	hsa-miR-514b-5p	ENSG00000142867	BCL10	protein_coding	chr1	85733006	85733011	85733005	85733033	-	3	1	AGO1-4	0	0	1	1	0	0	0	6	MCF7
MIMAT0015087	hsa-miR-514b-5p	ENSG00000117174	ZNHIT6	protein_coding	chr1	86117137	86117142	86117137	86117142	-	1	0	AGO1-4	0	0	1	0	0	0	0	6	HS27a
MIMAT0015087	hsa-miR-514b-5p	ENSG00000117174	ZNHIT6	protein_coding	chr1	86118951	86118957	86118951	86118957	-	1	0	AGO2	0	0	1	0	0	0	0	6	HeLa
MIMAT0015087	hsa-miR-514b-5p	ENSG00000117174	ZNHIT6	protein_coding	chr1	86119419	86119424	86119419	86119424	-	1	0	AGO1-4	0	0	1	0	0	0	0	6	MCF7
MIMAT0015087	hsa-miR-514b-5p	ENSG00000174842	GLMN	protein_coding	chr1	92713512	92713540	92713512	92713540	-	1	2	AGO2	0	0	0	1	0	0	0	3	HeLa
MIMAT0015087	hsa-miR-514b-5p	ENSG00000117500	TMED5	protein_coding	chr1	93619202	93619208	93619201	93619229	-	1	1	AGO2	0	0	1	1	0	0	0	5	HeLa
MIMAT0015087	hsa-miR-514b-5p	ENSG00000117500	TMED5	protein_coding	chr1	93619669	93619674	93619669	93619674	-	3	0	AGO1,AGO2	0	0	1	0	0	0	0	5	HEK293
MIMAT0015087	hsa-miR-514b-5p	ENSG00000117500	TMED5	protein_coding	chr1	93620126	93620131	93620126	93620131	-	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	5	HEK293,MCF7
