#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0005923	hsa-miR-1269a	ENSG00000165246	NLGN4Y	protein_coding	chrY	16954001	16954007	16954001	16954007	+	1	0	AGO2	1	0	1	0	0	0	0	1	EF3D-AGO2
MIMAT0005923	hsa-miR-1269a	ENSG00000221978	CCNL2	protein_coding	chr1	1322826	1322831	1322826	1322831	-	2	0	AGO2	1	0	0	0	0	0	0	4	HEK293S
MIMAT0005923	hsa-miR-1269a	ENSG00000142599	RERE	protein_coding	chr1	8413477	8413482	8413477	8413482	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	Huh7.5,MCF7
MIMAT0005923	hsa-miR-1269a	ENSG00000179051	RCC2	protein_coding	chr1	17733963	17733968	17733963	17733968	-	12	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HCT116,MCF7
MIMAT0005923	hsa-miR-1269a	ENSG00000127481	UBR4	protein_coding	chr1	19474539	19474560	19474539	19474560	-	5	0	AGO1-4,AGO2	0	1	0	0	0	0	0	1	HEK293S,MCF7
MIMAT0005923	hsa-miR-1269a	ENSG00000162545	CAMK2N1	protein_coding	chr1	20809153	20809158	20809153	20809158	-	5	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0005923	hsa-miR-1269a	ENSG00000075151	EIF4G3	protein_coding	chr1	21133337	21133344	21133337	21133344	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HeLa,MCF7
MIMAT0005923	hsa-miR-1269a	ENSG00000117298	ECE1	protein_coding	chr1	21544741	21544747	21544741	21544747	-	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	4	HUVEC,HeLa
MIMAT0005923	hsa-miR-1269a	ENSG00000117298	ECE1	protein_coding	chr1	21544992	21544998	21544992	21544998	-	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	4	Huh7.5,MCF7
MIMAT0005923	hsa-miR-1269a	ENSG00000117298	ECE1	protein_coding	chr1	21545711	21545716	21545711	21545716	-	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	4	HUVEC,HeLa
