#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0004987	hsa-miR-944	ENSG00000067048	DDX3Y	protein_coding	chrY	15031697	15031702	15031697	15031702	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	Jijoye
MIMAT0004987	hsa-miR-944	ENSG00000160087	UBE2J2	protein_coding	chr1	1189361	1189366	1189361	1189366	-	4	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2	HEK293,HS27a,HeLa
MIMAT0004987	hsa-miR-944	ENSG00000221978	CCNL2	protein_coding	chr1	1326463	1326469	1326463	1326469	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5	HeLa,MCF7
MIMAT0004987	hsa-miR-944	ENSG00000198912	C1orf174	protein_coding	chr1	3805827	3805832	3805827	3805832	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	Huh7.5,MCF7
MIMAT0004987	hsa-miR-944	ENSG00000116285	ERRFI1	protein_coding	chr1	8073054	8073059	8073054	8073059	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	EWS,MCF7
MIMAT0004987	hsa-miR-944	ENSG00000142599	RERE	protein_coding	chr1	8414468	8414473	8414467	8414495	-	3	0	AGO1-4,AGO2	1	0	0	1	0	0	0	6	HeLa,MCF7
MIMAT0004987	hsa-miR-944	ENSG00000142599	RERE	protein_coding	chr1	8414601	8414607	8414600	8414628	-	5	0	AGO2	1	0	0	1	0	0	0	6	HeLa
MIMAT0004987	hsa-miR-944	ENSG00000142599	RERE	protein_coding	chr1	8414648	8414653	8414648	8414653	-	2	0	AGO2	1	0	0	0	0	0	0	6	HeLa
MIMAT0004987	hsa-miR-944	ENSG00000142599	RERE	protein_coding	chr1	8414700	8414705	8414699	8414727	-	4	0	AGO1-4,AGO2	1	0	0	1	0	0	0	6	Huh7.5,MCF7
MIMAT0004987	hsa-miR-944	ENSG00000178585	CTNNBIP1	protein_coding	chr1	9910581	9910586	9910581	9910586	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0004987	hsa-miR-944	ENSG00000162441	LZIC	protein_coding	chr1	9989844	9989850	9989844	9989850	-	7	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	5	HEK293,LCL35,MCF7
MIMAT0004987	hsa-miR-944	ENSG00000198793	MTOR	protein_coding	chr1	11166628	11166634	11166628	11166634	-	4	0	AGO2,AGO3	1	0	0	0	0	0	0	3	HEK293
MIMAT0004987	hsa-miR-944	ENSG00000117118	SDHB	protein_coding	chr1	17345325	17345330	17345325	17345330	-	3	0	AGO1,AGO2	1	0	0	0	0	0	0	4	HEK293
MIMAT0004987	hsa-miR-944	ENSG00000244038	DDOST	protein_coding	chr1	20978709	20978714	20978709	20978714	-	10	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	7	Flp-In-T-REx-293,HCT116,MCF7
MIMAT0004987	hsa-miR-944	ENSG00000127483	HP1BP3	protein_coding	chr1	21070811	21070817	21070810	21070838	-	8	0	AGO1-4,AGO2	1	0	0	1	0	0	0	1	BT474,HeLa
MIMAT0004987	hsa-miR-944	ENSG00000162552	WNT4	protein_coding	chr1	22446486	22446493	22446486	22446493	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0004987	hsa-miR-944	ENSG00000169641	LUZP1	protein_coding	chr1	23413038	23413045	23413038	23413045	-	4	0	AGO2	1	0	0	0	0	0	0	2	HeLa
MIMAT0004987	hsa-miR-944	ENSG00000125945	ZNF436	protein_coding	chr1	23687299	23687305	23687298	23687326	-	5	0	AGO1-4,AGO2	1	0	0	1	0	0	0	1	LCL35,MCF7
MIMAT0004987	hsa-miR-944	ENSG00000007968	E2F2	protein_coding	chr1	23832952	23832957	23832952	23832957	-	21	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	4	HEK293,LCL35,MCF7
MIMAT0004987	hsa-miR-944	ENSG00000007968	E2F2	protein_coding	chr1	23833646	23833652	23833646	23833652	-	6	0	AGO1,AGO2	1	0	0	0	0	0	0	4	HEK293,HeLa
MIMAT0004987	hsa-miR-944	ENSG00000188529	SRSF10	protein_coding	chr1	24293098	24293126	24293098	24293126	-	2	0	AGO2	0	0	0	1	0	0	0	4	HEK293
MIMAT0004987	hsa-miR-944	ENSG00000188529	SRSF10	protein_coding	chr1	24294012	24294040	24294012	24294040	-	1	0	AGO2	0	0	0	1	0	0	0	4	Huh7.5
MIMAT0004987	hsa-miR-944	ENSG00000185436	IFNLR1	protein_coding	chr1	24480950	24480956	24480950	24480956	-	1	0	AGO2	1	0	0	0	0	0	0	0	Huh7.5
MIMAT0004987	hsa-miR-944	ENSG00000117616	RSRP1	protein_coding	chr1	25570654	25570682	25570654	25570682	-	1	0	AGO2	0	0	0	1	0	0	0	4	Huh7.5
MIMAT0004987	hsa-miR-944	ENSG00000158195	WASF2	protein_coding	chr1	27730757	27730785	27730757	27730785	-	2	0	AGO1,AGO2	0	0	0	1	0	0	0	1	HEK293,Huh7.5
MIMAT0004987	hsa-miR-944	ENSG00000116350	SRSF4	protein_coding	chr1	29474792	29474797	29474792	29474797	-	14	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	3	HEK293,HeLa,MCF7
MIMAT0004987	hsa-miR-944	ENSG00000134644	PUM1	protein_coding	chr1	31404465	31404470	31404464	31404492	-	16	1	AGO1,AGO1-4,AGO2	1	0	0	1	0	0	0	5	HEK293,HeLa,Jijoye
MIMAT0004987	hsa-miR-944	ENSG00000160058	BSDC1	protein_coding	chr1	32830789	32830794	32830789	32830794	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HeLa,MCF7
MIMAT0004987	hsa-miR-944	ENSG00000134684	YARS	protein_coding	chr1	33241262	33241267	33241262	33241267	-	3	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0004987	hsa-miR-944	ENSG00000004455	AK2	protein_coding	chr1	33473624	33473629	33473624	33473629	-	1	0	AGO2	1	0	0	0	0	0	0	4	HEK293
MIMAT0004987	hsa-miR-944	ENSG00000163866	SMIM12	protein_coding	chr1	35319277	35319282	35319277	35319282	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0004987	hsa-miR-944	ENSG00000163867	ZMYM6	protein_coding	chr1	35483104	35483132	35483104	35483132	-	1	0	AGO2	0	0	0	1	0	0	0	3	LCL35
MIMAT0004987	hsa-miR-944	ENSG00000116560	SFPQ	protein_coding	chr1	35649571	35649577	35649571	35649577	-	11	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	DG75-BCBL-1,MCF7
MIMAT0004987	hsa-miR-944	ENSG00000142687	KIAA0319L	protein_coding	chr1	35899148	35899153	35899148	35899153	-	31	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	7	BT474,HEK293,hESCs
MIMAT0004987	hsa-miR-944	ENSG00000126067	PSMB2	protein_coding	chr1	36068741	36068746	36068741	36068746	-	15	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	1	HEK293,HeLa,MCF7
MIMAT0004987	hsa-miR-944	ENSG00000142686	C1orf216	protein_coding	chr1	36181154	36181159	36181154	36181159	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HS5,HeLa
