#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000273	hsa-miR-216a-5p	ENSG00000067048	DDX3Y	protein_coding	chrY	15031468	15031473	15031468	15031473	+	9	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HEK293,Jijoye
MIMAT0000273	hsa-miR-216a-5p	ENSG00000221978	CCNL2	protein_coding	chr1	1322845	1322852	1322845	1322852	-	2	0	AGO2	1	0	0	0	0	0	0	6	HEK293S
MIMAT0000273	hsa-miR-216a-5p	ENSG00000221978	CCNL2	protein_coding	chr1	1326388	1326394	1326387	1326407	-	1	0	AGO1-4	1	0	0	0	1	0	0	6	MCF7
MIMAT0000273	hsa-miR-216a-5p	ENSG00000116254	CHD5	protein_coding	chr1	6165231	6165236	6165231	6165236	-	1	0	AGO2	1	0	0	0	0	0	0	1	DG75-BCBL-1
MIMAT0000273	hsa-miR-216a-5p	ENSG00000116237	ICMT	protein_coding	chr1	6281965	6281993	6281965	6281993	-	3	1	AGO1,AGO2	0	0	0	1	0	0	0	7	HEK293,HeLa
MIMAT0000273	hsa-miR-216a-5p	ENSG00000116237	ICMT	protein_coding	chr1	6281999	6282004	6281998	6282026	-	3	0	AGO1,AGO2	1	0	1	1	0	0	0	7	HEK293,HeLa
MIMAT0000273	hsa-miR-216a-5p	ENSG00000116237	ICMT	protein_coding	chr1	6282130	6282136	6282129	6282157	-	2	0	AGO1,AGO2	1	0	1	1	1	0	0	7	HEK293,LCL35
MIMAT0000273	hsa-miR-216a-5p	ENSG00000142599	RERE	protein_coding	chr1	8412870	8412876	8412870	8412877	-	1	0	AGO1-4	1	0	0	0	0	0	1	1	MCF7
MIMAT0000273	hsa-miR-216a-5p	ENSG00000162441	LZIC	protein_coding	chr1	9990363	9990368	9990363	9990369	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	1	1	HeLa,MCF7
MIMAT0000273	hsa-miR-216a-5p	ENSG00000177000	MTHFR	protein_coding	chr1	11849978	11849984	11849978	11849984	-	1	0	AGO1	1	0	0	0	0	0	0	1	Flp-In-T-REx-293
