#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0018952	hsa-miR-4436a	ENSG00000165246	NLGN4Y	protein_coding	chrY	16955996	16956001	16955974	16956002	+	1	0	AGO1-4	0	0	1	1	0	0	0	0	HS27a
MIMAT0018952	hsa-miR-4436a	ENSG00000008130	NADK	protein_coding	chr1	1684108	1684114	1684108	1684114	-	2	0	AGO1,AGO1-4	0	0	1	0	0	0	0	0	Flp-In-T-REx-293,Liver
MIMAT0018952	hsa-miR-4436a	ENSG00000078369	GNB1	protein_coding	chr1	1717093	1717099	1717093	1717099	-	15	0	AGO1-4,AGO2	0	0	1	0	0	0	0	1	BT474,HEK293S
MIMAT0018952	hsa-miR-4436a	ENSG00000078369	GNB1	protein_coding	chr1	1717598	1717604	1717598	1717604	-	6	0	AGO1-4,AGO2	0	0	1	0	0	0	0	1	HeLa,MCF7
MIMAT0018952	hsa-miR-4436a	ENSG00000116254	CHD5	protein_coding	chr1	6165088	6165093	6165087	6165115	-	1	0	AGO1	0	0	1	1	0	0	0	0	Flp-In-T-REx-293
MIMAT0018952	hsa-miR-4436a	ENSG00000162441	LZIC	protein_coding	chr1	9989900	9989906	9989900	9989906	-	1	0	AGO1-4	0	0	0	0	0	1	0	1	MCF7
MIMAT0018952	hsa-miR-4436a	ENSG00000198793	MTOR	protein_coding	chr1	11319400	11319422	11319400	11319422	-	5	0	AGO1,AGO1-4,AGO2	0	1	0	0	0	0	0	1	Flp-In-T-REx-293,HeLa,MCF7
MIMAT0018952	hsa-miR-4436a	ENSG00000189410	SH2D5	protein_coding	chr1	21047153	21047158	21047153	21047158	-	1	0	AGO2	0	0	1	0	0	0	0	0	HeLa
MIMAT0018952	hsa-miR-4436a	ENSG00000162512	SDC3	protein_coding	chr1	31342537	31342543	31342537	31342543	-	2	0	AGO1-4,AGO2	0	0	1	0	0	1	0	1	HCT116,MCF7
MIMAT0018952	hsa-miR-4436a	ENSG00000162512	SDC3	protein_coding	chr1	31345519	31345525	31345519	31345525	-	2	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0018952	hsa-miR-4436a	ENSG00000160058	BSDC1	protein_coding	chr1	32830759	32830765	32830759	32830765	-	10	0	AGO1-4,AGO2	0	0	1	0	0	1	0	2	HeLa,MCF7
MIMAT0018952	hsa-miR-4436a	ENSG00000116525	TRIM62	protein_coding	chr1	33611254	33611259	33611254	33611259	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	1	HeLa,MCF7
MIMAT0018952	hsa-miR-4436a	ENSG00000116525	TRIM62	protein_coding	chr1	33611354	33611360	33611354	33611360	-	1	0	AGO1-4	0	0	1	0	0	1	0	1	MCF7
MIMAT0018952	hsa-miR-4436a	ENSG00000134686	PHC2	protein_coding	chr1	33789780	33789786	33789780	33789786	-	8	0	AGO1-4,AGO2	0	0	1	0	0	1	0	0	HCT116,Jijoye
MIMAT0018952	hsa-miR-4436a	ENSG00000163866	SMIM12	protein_coding	chr1	35321251	35321257	35321250	35321278	-	2	0	AGO1-4,AGO2	0	0	1	1	0	0	0	0	HUVEC,HeLa
MIMAT0018952	hsa-miR-4436a	ENSG00000116985	BMP8B	protein_coding	chr1	40225814	40225842	40225814	40225842	-	1	0	AGO1-4	0	0	0	1	0	0	0	0	MCF7
