#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0003320	hsa-miR-650	ENSG00000102125	TAZ	protein_coding	chrX	153649392	153649397	153649392	153649397	+	1	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000078808	SDF4	protein_coding	chr1	1152653	1152658	1152653	1152658	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HEK293,MCF7
MIMAT0003320	hsa-miR-650	ENSG00000131584	ACAP3	protein_coding	chr1	1228516	1228534	1228516	1228534	-	2	0	AGO1-4,AGO2	0	1	0	0	0	0	0	2	HeLa,MCF7
MIMAT0003320	hsa-miR-650	ENSG00000157911	PEX10	protein_coding	chr1	2336346	2336351	2336346	2336351	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000130764	LRRC47	protein_coding	chr1	3697261	3697266	3697261	3697266	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000116198	CEP104	protein_coding	chr1	3731464	3731469	3731464	3731469	-	4	0	AGO1-4	1	0	1	0	0	0	0	0	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000116251	RPL22	protein_coding	chr1	6245909	6245914	6245909	6245914	-	2	0	AGO2	1	0	0	0	0	0	0	1	HeLa
MIMAT0003320	hsa-miR-650	ENSG00000116237	ICMT	protein_coding	chr1	6285108	6285113	6285108	6285113	-	1	0	AGO1-4	1	0	1	0	0	0	0	1	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000171680	PLEKHG5	protein_coding	chr1	6527118	6527146	6527118	6527146	-	1	0	AGO1-4	0	0	0	1	0	0	0	1	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000171680	PLEKHG5	protein_coding	chr1	6527311	6527316	6527311	6527316	-	1	0	AGO1-4	1	0	1	0	0	0	0	1	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000171680	PLEKHG5	protein_coding	chr1	6527530	6527536	6527529	6527557	-	1	2	AGO2	1	0	1	1	0	0	0	1	HEK293S
MIMAT0003320	hsa-miR-650	ENSG00000162408	NOL9	protein_coding	chr1	6582369	6582374	6582369	6582374	-	1	0	AGO1-4	0	0	1	0	0	0	0	0	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000162408	NOL9	protein_coding	chr1	6582504	6582509	6582504	6582509	-	1	0	AGO1-4	0	0	1	0	0	0	0	0	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000162408	NOL9	protein_coding	chr1	6582536	6582542	6582535	6582555	-	1	0	AGO1-4	0	1	1	0	0	0	0	0	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000162413	KLHL21	protein_coding	chr1	6652351	6652357	6652350	6652378	-	3	0	AGO1-4	1	0	1	1	0	0	0	1	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000162413	KLHL21	protein_coding	chr1	6652932	6652938	6652931	6652959	-	3	0	AGO2	1	0	1	1	0	0	0	1	HEK293S
MIMAT0003320	hsa-miR-650	ENSG00000162413	KLHL21	protein_coding	chr1	6662626	6662654	6662626	6662654	-	2	0	AGO1-4,AGO2	0	0	0	1	0	0	0	1	Huh7.5,Liver
MIMAT0003320	hsa-miR-650	ENSG00000007923	DNAJC11	protein_coding	chr1	6695291	6695296	6695291	6695296	-	1	0	AGO2	1	0	0	0	0	0	0	0	Huh7.5
MIMAT0003320	hsa-miR-650	ENSG00000142599	RERE	protein_coding	chr1	8420509	8420533	8420509	8420533	-	6	0	AGO1-4,AGO2	0	1	0	0	0	0	0	0	HEK293S,MCF7
MIMAT0003320	hsa-miR-650	ENSG00000142599	RERE	protein_coding	chr1	8877605	8877624	8877605	8877624	-	1	1	AGO2	0	1	0	0	0	0	0	0	HeLa
MIMAT0003320	hsa-miR-650	ENSG00000180758	GPR157	protein_coding	chr1	9163855	9163860	9163855	9163860	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000171603	CLSTN1	protein_coding	chr1	9790312	9790317	9790312	9790317	-	2	0	AGO1-4	1	0	0	0	0	0	0	0	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000160049	DFFA	protein_coding	chr1	10516978	10516984	10516977	10517005	-	4	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	1	HEK293,HEK293T,MCF7
MIMAT0003320	hsa-miR-650	ENSG00000160049	DFFA	protein_coding	chr1	10521312	10521317	10521311	10521339	-	2	0	AGO1-4	1	0	1	1	0	0	0	1	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000130940	CASZ1	protein_coding	chr1	10697336	10697341	10697336	10697341	-	2	0	AGO1-4	1	0	0	0	0	0	0	1	BT474
MIMAT0003320	hsa-miR-650	ENSG00000130940	CASZ1	protein_coding	chr1	10698367	10698372	10698367	10698372	-	1	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000116670	MAD2L2	protein_coding	chr1	11734620	11734625	11734620	11734625	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HeLa,MCF7
MIMAT0003320	hsa-miR-650	ENSG00000116670	MAD2L2	protein_coding	chr1	11734667	11734673	11734667	11734673	-	1	0	AGO1-4	1	0	0	0	0	0	0	0	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000177000	MTHFR	protein_coding	chr1	11848095	11848100	11848094	11848114	-	1	1	AGO1-4	1	1	0	0	0	0	0	0	MCF7
MIMAT0003320	hsa-miR-650	ENSG00000177000	MTHFR	protein_coding	chr1	11850397	11850402	11850397	11850402	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HeLa,MCF7
