#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000723	hsa-miR-371a-3p	ENSG00000002586	CD99	protein_coding	chrY	2608866	2608885	2608866	2608885	+	5	0	AGO1-4	0	0	0	0	1	0	0	2	HUVEC
MIMAT0000723	hsa-miR-371a-3p	ENSG00000228594	FNDC10	protein_coding	chr1	1533584	1533589	1533584	1533589	-	1	0	AGO1-4	0	0	1	0	0	0	0	6	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000228594	FNDC10	protein_coding	chr1	1533612	1533617	1533612	1533617	-	1	0	AGO1-4	0	0	1	0	0	0	0	6	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000130764	LRRC47	protein_coding	chr1	3697001	3697008	3697001	3697008	-	3	0	AGO1-4	1	0	0	0	0	0	0	0	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000116254	CHD5	protein_coding	chr1	6165083	6165088	6165083	6165088	-	1	0	AGO1	1	0	0	0	0	0	0	0	Flp-In-T-REx-293
MIMAT0000723	hsa-miR-371a-3p	ENSG00000116237	ICMT	protein_coding	chr1	6283034	6283039	6283034	6283039	-	4	0	AGO2	1	0	1	0	0	0	0	0	hESCs
MIMAT0000723	hsa-miR-371a-3p	ENSG00000116237	ICMT	protein_coding	chr1	6283889	6283894	6283889	6283896	-	1	0	AGO1-4	1	0	1	0	0	0	0	0	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000069812	HES2	protein_coding	chr1	6477321	6477326	6477321	6477326	-	1	0	AGO2	1	0	1	0	0	0	0	5	HK-2
MIMAT0000723	hsa-miR-371a-3p	ENSG00000171680	PLEKHG5	protein_coding	chr1	6527138	6527143	6527138	6527143	-	1	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000162413	KLHL21	protein_coding	chr1	6651854	6651859	6651854	6651859	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	DG75-BCBL-1,Liver
MIMAT0000723	hsa-miR-371a-3p	ENSG00000007923	DNAJC11	protein_coding	chr1	6694257	6694262	6694257	6694262	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	HeLa,MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000007923	DNAJC11	protein_coding	chr1	6694837	6694844	6694837	6694844	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	HeLa,MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000177000	MTHFR	protein_coding	chr1	11850317	11850322	11850317	11850322	-	1	0	AGO2	1	0	0	0	0	0	0	5	HeLa
MIMAT0000723	hsa-miR-371a-3p	ENSG00000162496	DHRS3	protein_coding	chr1	12638907	12638929	12638907	12638929	-	3	0	AGO1-4,AGO2	0	1	0	0	0	0	0	5	HEK293,Liver
MIMAT0000723	hsa-miR-371a-3p	ENSG00000173641	HSPB7	protein_coding	chr1	16340921	16340926	16340921	16340926	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HeLa,marrow-stromal-cells
MIMAT0000723	hsa-miR-371a-3p	ENSG00000053371	AKR7A2	protein_coding	chr1	19630499	19630504	19630499	19630504	-	3	0	AGO1-4	1	0	0	0	0	0	0	2	BT474
MIMAT0000723	hsa-miR-371a-3p	ENSG00000127483	HP1BP3	protein_coding	chr1	21069479	21069486	21069479	21069486	-	9	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	LCL-BACD1,MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000117298	ECE1	protein_coding	chr1	21543773	21543779	21543773	21543779	-	5	0	AGO1-4,AGO2	0	0	0	0	0	1	0	1	HeLa,MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000169641	LUZP1	protein_coding	chr1	23412139	23412144	23412139	23412144	-	1	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000088280	ASAP3	protein_coding	chr1	23755865	23755870	23755865	23755870	-	2	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000007968	E2F2	protein_coding	chr1	23833085	23833092	23833085	23833092	-	1	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000007968	E2F2	protein_coding	chr1	23835319	23835326	23835319	23835326	-	1	0	AGO2	1	0	0	0	0	0	0	1	HEK293
MIMAT0000723	hsa-miR-371a-3p	ENSG00000007968	E2F2	protein_coding	chr1	23835463	23835468	23835463	23835468	-	1	0	AGO2	1	0	0	0	0	0	0	1	HEK293S
MIMAT0000723	hsa-miR-371a-3p	ENSG00000090020	SLC9A1	protein_coding	chr1	27425537	27425542	27425537	27425542	-	16	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3	HEK293,HeLa,Jijoye
MIMAT0000723	hsa-miR-371a-3p	ENSG00000158195	WASF2	protein_coding	chr1	27731031	27731036	27731031	27731036	-	2	0	AGO2	0	0	1	0	0	0	0	2	HEK293S
MIMAT0000723	hsa-miR-371a-3p	ENSG00000158195	WASF2	protein_coding	chr1	27732221	27732227	27732221	27732227	-	9	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	2	HEK293,HS5
MIMAT0000723	hsa-miR-371a-3p	ENSG00000158195	WASF2	protein_coding	chr1	27732388	27732393	27732388	27732393	-	5	0	AGO1-4	1	0	1	0	0	0	0	2	HS27a
MIMAT0000723	hsa-miR-371a-3p	ENSG00000158195	WASF2	protein_coding	chr1	27732767	27732772	27732767	27732772	-	2	0	AGO1-4,AGO2	1	0	1	0	0	0	0	2	BC-3,MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000169403	PTAFR	protein_coding	chr1	28476400	28476405	28476400	28476405	-	1	0	AGO1-4	1	0	0	0	0	0	0	4	Liver
MIMAT0000723	hsa-miR-371a-3p	ENSG00000184007	PTP4A2	protein_coding	chr1	32373861	32373866	32373861	32373866	-	3	0	AGO1,AGO2	1	0	0	0	0	0	0	3	HEK293,HeLa
MIMAT0000723	hsa-miR-371a-3p	ENSG00000160058	BSDC1	protein_coding	chr1	32831715	32831720	32831715	32831720	-	3	0	AGO2	1	0	0	0	0	0	0	1	HEK293S
MIMAT0000723	hsa-miR-371a-3p	ENSG00000134684	YARS	protein_coding	chr1	33241051	33241056	33241051	33241056	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HEK293S,MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000196449	YRDC	protein_coding	chr1	38269491	38269496	38269491	38269496	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HEK293,HS5
MIMAT0000723	hsa-miR-371a-3p	ENSG00000183431	SF3A3	protein_coding	chr1	38422775	38422780	38422775	38422780	-	1	0	AGO2	1	0	0	0	0	0	0	0	Huh7.5
MIMAT0000723	hsa-miR-371a-3p	ENSG00000214114	MYCBP	protein_coding	chr1	39330050	39330055	39330050	39330055	-	1	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000163909	HEYL	protein_coding	chr1	40092109	40092114	40092109	40092114	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000010803	SCMH1	protein_coding	chr1	41493254	41493259	41493254	41493259	-	3	0	AGO2	1	0	0	0	0	0	0	3	HEK293
MIMAT0000723	hsa-miR-371a-3p	ENSG00000010803	SCMH1	protein_coding	chr1	41493393	41493398	41493393	41493398	-	1	0	AGO1	1	0	0	0	0	0	0	3	Flp-In-T-REx-293
MIMAT0000723	hsa-miR-371a-3p	ENSG00000127124	HIVEP3	protein_coding	chr1	41972621	41972627	41972620	41972648	-	7	0	AGO2	0	0	1	1	0	0	0	3	LCL35
MIMAT0000723	hsa-miR-371a-3p	ENSG00000198815	FOXJ3	protein_coding	chr1	42642246	42642251	42642245	42642273	-	16	0	AGO1,AGO1-4,AGO2	1	0	0	1	0	0	0	2	BT474,HEK293,hESCs
MIMAT0000723	hsa-miR-371a-3p	ENSG00000117419	ERI3	protein_coding	chr1	44686761	44686766	44686761	44686766	-	2	0	AGO1-4	1	0	0	0	0	0	0	0	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000162415	ZSWIM5	protein_coding	chr1	45483680	45483685	45483680	45483685	-	2	0	AGO1-4	1	0	1	0	0	0	0	2	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000159592	GPBP1L1	protein_coding	chr1	46093572	46093577	46093572	46093577	-	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	BT474,HeLa
MIMAT0000723	hsa-miR-371a-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508641	46508648	46508641	46508648	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	LCL35,MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000079277	MKNK1	protein_coding	chr1	47024365	47024370	47024365	47024370	-	1	0	AGO1-4	1	0	0	0	0	0	0	1	Liver
MIMAT0000723	hsa-miR-371a-3p	ENSG00000142961	MOB3C	protein_coding	chr1	47075229	47075234	47075229	47075234	-	1	0	AGO1-4	1	0	0	0	0	0	0	7	Liver
MIMAT0000723	hsa-miR-371a-3p	ENSG00000159658	EFCAB14	protein_coding	chr1	47142371	47142376	47142371	47142376	-	24	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2	HEK293,HeLa,MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000142700	DMRTA2	protein_coding	chr1	50883855	50883860	50883855	50883860	-	2	0	AGO2	1	0	0	0	0	0	0	2	HEK293S
MIMAT0000723	hsa-miR-371a-3p	ENSG00000085831	TTC39A	protein_coding	chr1	51753716	51753722	51753716	51753722	-	2	0	AGO1-4	1	0	1	0	0	0	0	4	BT474
MIMAT0000723	hsa-miR-371a-3p	ENSG00000085832	EPS15	protein_coding	chr1	51820239	51820246	51820239	51820246	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HeLa,MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000169213	RAB3B	protein_coding	chr1	52374601	52374606	52374581	52374628	-	2	0	AGO1-4	0	0	1	2	0	0	0	1	HS27a
MIMAT0000723	hsa-miR-371a-3p	ENSG00000157193	LRP8	protein_coding	chr1	53711532	53711537	53711532	53711537	-	1	1	AGO2	1	0	0	0	0	0	0	4	HeLa
MIMAT0000723	hsa-miR-371a-3p	ENSG00000116133	DHCR24	protein_coding	chr1	55315380	55315385	55315380	55315385	-	10	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	5	Flp-In-T-REx-293,LCL-BAC,MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000116133	DHCR24	protein_coding	chr1	55316141	55316146	55316141	55316146	-	1	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000162407	PLPP3	protein_coding	chr1	56961445	56961450	56961445	56961450	-	10	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2	DG75-BCBL-1,HEK293,marrow-stromal-cells
MIMAT0000723	hsa-miR-371a-3p	ENSG00000162434	JAK1	protein_coding	chr1	65299238	65299243	65299238	65299243	-	2	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000116704	SLC35D1	protein_coding	chr1	67468651	67468679	67468651	67468679	-	2	1	AGO2	0	0	0	1	0	0	0	4	HEK293
MIMAT0000723	hsa-miR-371a-3p	ENSG00000116704	SLC35D1	protein_coding	chr1	67469495	67469501	67469495	67469523	-	3	0	AGO1-4	0	0	0	1	0	1	0	4	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000172380	GNG12	protein_coding	chr1	68169367	68169373	68169367	68169373	-	6	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	7	Flp-In-T-REx-293,HS27a,HeLa
MIMAT0000723	hsa-miR-371a-3p	ENSG00000050628	PTGER3	protein_coding	chr1	71472875	71472880	71472875	71472880	-	1	0	AGO2	1	0	1	0	0	0	0	2	EWS
MIMAT0000723	hsa-miR-371a-3p	ENSG00000142892	PIGK	protein_coding	chr1	77557361	77557366	77557361	77557366	-	2	0	AGO2	1	0	1	0	0	0	0	5	HeLa
MIMAT0000723	hsa-miR-371a-3p	ENSG00000077254	USP33	protein_coding	chr1	78161977	78161982	78161977	78161982	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HeLa,MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000153904	DDAH1	protein_coding	chr1	85785851	85785857	85785851	85785858	-	4	0	AGO1-4,AGO2	1	0	1	0	0	0	0	3	EWS,MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000069702	TGFBR3	protein_coding	chr1	92148124	92148129	92148124	92148129	-	1	0	AGO1-4	1	0	0	0	0	0	0	1	HS5
MIMAT0000723	hsa-miR-371a-3p	ENSG00000085491	SLC25A24	protein_coding	chr1	108678674	108678679	108678674	108678679	-	2	0	AGO2	1	0	0	0	0	0	0	5	HeLa
MIMAT0000723	hsa-miR-371a-3p	ENSG00000134248	LAMTOR5	protein_coding	chr1	110944026	110944031	110944026	110944031	-	7	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2	HEK293,HeLa,MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000052723	SIKE1	protein_coding	chr1	115316354	115316359	115316354	115316359	-	20	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	DG75-BCBL-1,Jijoye
MIMAT0000723	hsa-miR-371a-3p	ENSG00000143067	ZNF697	protein_coding	chr1	120165038	120165043	120165038	120165043	-	1	0	AGO1-4	1	0	0	0	0	0	0	0	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000178104	PDE4DIP	protein_coding	chr1	144898133	144898138	144898133	144898138	-	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0000723	hsa-miR-371a-3p	ENSG00000184678	HIST2H2BE	protein_coding	chr1	149857042	149857047	149857042	149857047	-	1	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
