#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000084	hsa-miR-27a-3p	ENSG00000124333	VAMP7	protein_coding	chrY	59275673	59275693	59275673	59275693	+	1	0	AGO2	0	0	0	0	1	0	0	4	EWS
MIMAT0000084	hsa-miR-27a-3p	ENSG00000078808	SDF4	protein_coding	chr1	1152700	1152705	1152700	1152705	-	5	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0000084	hsa-miR-27a-3p	ENSG00000221978	CCNL2	protein_coding	chr1	1323395	1323400	1323395	1323400	-	1	0	AGO2	1	0	0	0	0	0	0	4	Huh7.5
MIMAT0000084	hsa-miR-27a-3p	ENSG00000221978	CCNL2	protein_coding	chr1	1327852	1327857	1327852	1327857	-	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HEK293S,MCF7
MIMAT0000084	hsa-miR-27a-3p	ENSG00000008130	NADK	protein_coding	chr1	1684261	1684266	1684261	1684266	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HeLa,MCF7
MIMAT0000084	hsa-miR-27a-3p	ENSG00000078369	GNB1	protein_coding	chr1	1716944	1716949	1716944	1716949	-	19	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2	HEK293,LCL35,MCF7
MIMAT0000084	hsa-miR-27a-3p	ENSG00000178821	TMEM52	protein_coding	chr1	1849075	1849080	1849074	1849097	-	1	0	AGO1-4	1	0	0	0	1	0	0	6	MCF7
MIMAT0000084	hsa-miR-27a-3p	ENSG00000157881	PANK4	protein_coding	chr1	2440179	2440184	2440179	2440184	-	3	0	AGO2	1	0	0	0	0	0	0	5	HeLa
MIMAT0000084	hsa-miR-27a-3p	ENSG00000116251	RPL22	protein_coding	chr1	6245757	6245762	6245757	6245762	-	2	0	AGO1,AGO2	1	0	0	0	0	0	0	7	Flp-In-T-REx-293,HeLa
MIMAT0000084	hsa-miR-27a-3p	ENSG00000116237	ICMT	protein_coding	chr1	6283813	6283818	6283813	6283818	-	2	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0000084	hsa-miR-27a-3p	ENSG00000158292	GPR153	protein_coding	chr1	6308819	6308840	6308819	6308840	-	2	0	AGO1-4,AGO2	0	0	0	0	1	0	0	1	HK-2,MCF7
MIMAT0000084	hsa-miR-27a-3p	ENSG00000171680	PLEKHG5	protein_coding	chr1	6527236	6527241	6527236	6527241	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HEK293S,MCF7
MIMAT0000084	hsa-miR-27a-3p	ENSG00000162413	KLHL21	protein_coding	chr1	6651873	6651878	6651873	6651878	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	DG75-BCBL-1,Liver
MIMAT0000084	hsa-miR-27a-3p	ENSG00000171603	CLSTN1	protein_coding	chr1	9789298	9789303	9789298	9789303	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	BT474,HeLa
MIMAT0000084	hsa-miR-27a-3p	ENSG00000178585	CTNNBIP1	protein_coding	chr1	9910101	9910106	9910101	9910106	-	1	0	AGO1-4	1	0	0	0	0	0	0	7	MCF7
MIMAT0000084	hsa-miR-27a-3p	ENSG00000178585	CTNNBIP1	protein_coding	chr1	9910351	9910356	9910351	9910356	-	2	0	AGO1-4	1	0	0	0	0	0	0	7	BT474
MIMAT0000084	hsa-miR-27a-3p	ENSG00000160049	DFFA	protein_coding	chr1	10521674	10521679	10521674	10521679	-	1	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0000084	hsa-miR-27a-3p	ENSG00000160049	DFFA	protein_coding	chr1	10523008	10523014	10523007	10523028	-	4	0	AGO1-4,AGO2	1	0	0	0	1	0	0	4	HeLa,MCF7
MIMAT0000084	hsa-miR-27a-3p	ENSG00000130940	CASZ1	protein_coding	chr1	10697305	10697310	10697304	10697323	-	3	0	AGO1-4	1	1	0	0	0	0	0	12	BT474
MIMAT0000084	hsa-miR-27a-3p	ENSG00000116771	AGMAT	protein_coding	chr1	15900012	15900017	15900012	15900017	-	1	0	AGO1-4	1	0	1	0	0	0	0	6	Liver
MIMAT0000084	hsa-miR-27a-3p	ENSG00000142627	EPHA2	protein_coding	chr1	16451279	16451285	16451278	16451298	-	6	0	AGO1-4,AGO2	1	0	0	0	1	0	0	1	HS27a,HeLa
MIMAT0000084	hsa-miR-27a-3p	ENSG00000179051	RCC2	protein_coding	chr1	17734488	17734493	17734488	17734493	-	18	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3	BT474,Flp-In-T-REx-293,HEK293S
MIMAT0000084	hsa-miR-27a-3p	ENSG00000159423	ALDH4A1	protein_coding	chr1	19197976	19197982	19197975	19198003	-	4	0	AGO1-4,AGO2	1	0	1	1	1	0	1	12	BT474,HeLa
