#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0018192	hsa-miR-3918	ENSG00000185515	BRCC3	protein_coding	chrX	154349562	154349567	154349562	154349567	+	1	0	AGO2	0	0	1	0	0	0	0	1	HeLa
MIMAT0018192	hsa-miR-3918	ENSG00000131584	ACAP3	protein_coding	chr1	1227963	1227968	1227963	1227968	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	1	HeLa,MCF7
MIMAT0018192	hsa-miR-3918	ENSG00000131584	ACAP3	protein_coding	chr1	1228856	1228862	1228856	1228862	-	2	0	AGO2	0	0	1	0	0	0	0	1	HEK293S
MIMAT0018192	hsa-miR-3918	ENSG00000242485	MRPL20	protein_coding	chr1	1337356	1337362	1337356	1337362	-	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	1	HeLa,MCF7
MIMAT0018192	hsa-miR-3918	ENSG00000160075	SSU72	protein_coding	chr1	1498238	1498243	1498238	1498243	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	1	Huh7.5,MCF7
MIMAT0018192	hsa-miR-3918	ENSG00000189339	SLC35E2B	protein_coding	chr1	1593676	1593681	1593675	1593703	-	1	2	AGO1-4	0	0	1	1	0	0	0	0	HS27a
MIMAT0018192	hsa-miR-3918	ENSG00000189339	SLC35E2B	protein_coding	chr1	1594898	1594926	1594898	1594926	-	2	0	AGO2	0	0	0	1	0	0	0	0	BC-1
MIMAT0018192	hsa-miR-3918	ENSG00000189339	SLC35E2B	protein_coding	chr1	1596441	1596446	1596440	1596468	-	2	0	AGO2	0	0	1	1	0	0	0	0	HEK293S
MIMAT0018192	hsa-miR-3918	ENSG00000189339	SLC35E2B	protein_coding	chr1	1596730	1596736	1596729	1596757	-	1	0	AGO1-4	0	0	1	1	0	0	0	0	MCF7
MIMAT0018192	hsa-miR-3918	ENSG00000189339	SLC35E2B	protein_coding	chr1	1596807	1596827	1596799	1596835	-	2	0	AGO1-4,AGO2	0	0	0	2	0	0	0	0	HCT116,MCF7
