#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000757	hsa-miR-151a-3p	ENSG00000155959	VBP1	protein_coding	chrX	154467833	154467838	154467833	154467838	+	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HeLa,MCF7
MIMAT0000757	hsa-miR-151a-3p	ENSG00000078369	GNB1	protein_coding	chr1	1717962	1717967	1717962	1717967	-	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	HS5,HeLa
MIMAT0000757	hsa-miR-151a-3p	ENSG00000162413	KLHL21	protein_coding	chr1	6652487	6652493	6652487	6652493	-	3	0	AGO2	1	0	0	0	0	0	0	6	HEK293S
MIMAT0000757	hsa-miR-151a-3p	ENSG00000007923	DNAJC11	protein_coding	chr1	6695680	6695685	6695680	6695685	-	1	0	AGO2	1	0	0	0	0	0	0	2	HEK293
MIMAT0000757	hsa-miR-151a-3p	ENSG00000116285	ERRFI1	protein_coding	chr1	8073059	8073064	8073059	8073064	-	2	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0000757	hsa-miR-151a-3p	ENSG00000130940	CASZ1	protein_coding	chr1	10697142	10697147	10697142	10697147	-	5	0	AGO1-4	1	0	0	0	0	0	0	10	BT474
MIMAT0000757	hsa-miR-151a-3p	ENSG00000130940	CASZ1	protein_coding	chr1	10697828	10697834	10697828	10697834	-	1	0	AGO2	1	0	0	0	0	0	0	10	HEK293
MIMAT0000757	hsa-miR-151a-3p	ENSG00000162496	DHRS3	protein_coding	chr1	12628084	12628089	12628083	12628089	-	1	0	AGO2	1	0	0	0	0	1	0	5	HeLa
MIMAT0000757	hsa-miR-151a-3p	ENSG00000169641	LUZP1	protein_coding	chr1	23411652	23411657	23411652	23411657	-	2	0	AGO1-4	1	0	1	0	0	0	0	3	MCF7
MIMAT0000757	hsa-miR-151a-3p	ENSG00000169641	LUZP1	protein_coding	chr1	23413605	23413610	23413605	23413610	-	1	0	AGO2	1	0	1	0	0	0	0	3	HeLa
MIMAT0000757	hsa-miR-151a-3p	ENSG00000088280	ASAP3	protein_coding	chr1	23755915	23755922	23755915	23755922	-	1	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0000757	hsa-miR-151a-3p	ENSG00000020633	RUNX3	protein_coding	chr1	25227915	25227920	25227915	25227920	-	1	0	AGO2	1	0	0	0	0	0	0	8	HeLa
MIMAT0000757	hsa-miR-151a-3p	ENSG00000117614	SYF2	protein_coding	chr1	25549373	25549378	25549373	25549378	-	2	1	AGO1-4,AGO2	1	0	0	0	0	0	0	7	HeLa,MCF7
MIMAT0000757	hsa-miR-151a-3p	ENSG00000127423	AUNIP	protein_coding	chr1	26161247	26161252	26161247	26161252	-	1	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0000757	hsa-miR-151a-3p	ENSG00000253304	TMEM200B	protein_coding	chr1	29446425	29446430	29446425	29446430	-	1	0	AGO2	1	0	0	0	0	0	0	13	HeLa
MIMAT0000757	hsa-miR-151a-3p	ENSG00000134644	PUM1	protein_coding	chr1	31404712	31404717	31404712	31404717	-	27	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	1	HEK293,LCL35,MCF7
MIMAT0000757	hsa-miR-151a-3p	ENSG00000004455	AK2	protein_coding	chr1	33473612	33473617	33473612	33473617	-	1	0	AGO2	1	0	0	0	0	0	0	3	HEK293
MIMAT0000757	hsa-miR-151a-3p	ENSG00000004455	AK2	protein_coding	chr1	33475027	33475032	33475027	33475032	-	1	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0000757	hsa-miR-151a-3p	ENSG00000163866	SMIM12	protein_coding	chr1	35320434	35320439	35320434	35320439	-	1	0	AGO1-4	1	0	0	0	0	0	0	8	MCF7
MIMAT0000757	hsa-miR-151a-3p	ENSG00000117395	EBNA1BP2	protein_coding	chr1	43629955	43629960	43629955	43629960	-	1	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0000757	hsa-miR-151a-3p	ENSG00000123472	ATPAF1	protein_coding	chr1	47099769	47099774	47099769	47099774	-	1	0	AGO2	1	0	0	0	0	0	0	6	EWS
MIMAT0000757	hsa-miR-151a-3p	ENSG00000123472	ATPAF1	protein_coding	chr1	47101398	47101403	47101398	47101403	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6	Huh7.5,MCF7
MIMAT0000757	hsa-miR-151a-3p	ENSG00000159658	EFCAB14	protein_coding	chr1	47142773	47142778	47142773	47142778	-	1	0	AGO1-4	1	0	0	0	0	0	0	9	MCF7
MIMAT0000757	hsa-miR-151a-3p	ENSG00000154222	CC2D1B	protein_coding	chr1	52818172	52818177	52818172	52818177	-	2	0	AGO2	1	0	0	0	0	0	0	7	HeLa
