#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000160131	VMA21	protein_coding	chrX	150575347	150575352	150575347	150575352	+	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0	HEK293S,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000162576	MXRA8	protein_coding	chr1	1288415	1288421	1288415	1288421	-	2	0	AGO1-4	0	0	1	0	0	0	0	0	marrow-stromal-cells
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000160075	SSU72	protein_coding	chr1	1477131	1477137	1477131	1477137	-	9	2	AGO1-4,AGO2	0	0	1	0	0	0	0	0	HeLa,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000189339	SLC35E2B	protein_coding	chr1	1596681	1596687	1596681	1596687	-	1	0	AGO1-4	0	0	1	0	0	0	0	0	MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000158292	GPR153	protein_coding	chr1	6308827	6308832	6308827	6308832	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000171680	PLEKHG5	protein_coding	chr1	6528423	6528447	6528423	6528447	-	1	1	AGO1-4	0	1	0	0	0	0	0	2	MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000142599	RERE	protein_coding	chr1	8412895	8412901	8412894	8412922	-	1	0	AGO1-4	0	0	1	1	0	0	0	0	MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000142599	RERE	protein_coding	chr1	8416216	8416244	8416216	8416244	-	4	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	0	Flp-In-T-REx-293,HS27a,HeLa
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000142599	RERE	protein_coding	chr1	8420298	8420326	8420298	8420326	-	2	0	AGO1-4	0	0	0	1	0	0	0	0	MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000142599	RERE	protein_coding	chr1	8421176	8421195	8421176	8421195	-	3	0	AGO1-4	0	1	0	0	0	0	0	0	MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000171603	CLSTN1	protein_coding	chr1	9789488	9789494	9789487	9789506	-	2	0	AGO1,AGO1-4	0	1	1	0	0	0	0	0	Flp-In-T-REx-293,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000171603	CLSTN1	protein_coding	chr1	9789953	9789959	9789953	9789959	-	2	1	AGO1-4,AGO2	0	0	1	0	0	0	0	0	HCT116,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000162441	LZIC	protein_coding	chr1	9990083	9990088	9990083	9990088	-	7	0	AGO1,AGO2	0	0	1	0	0	0	0	0	HEK293,HeLa
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000177000	MTHFR	protein_coding	chr1	11846335	11846340	11846334	11846362	-	4	0	AGO1-4	0	0	1	1	0	0	0	1	MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000177000	MTHFR	protein_coding	chr1	11849831	11849859	11849831	11849859	-	1	0	AGO2	0	0	0	1	0	0	0	1	Huh7.5
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000162496	DHRS3	protein_coding	chr1	12628035	12628040	12628035	12628040	-	1	0	AGO2	0	0	1	0	0	0	0	0	HeLa
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000162496	DHRS3	protein_coding	chr1	12628247	12628252	12628247	12628252	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0	HeLa,Liver
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000173641	HSPB7	protein_coding	chr1	16340870	16340876	16340869	16340897	-	5	0	AGO1-4,AGO2	0	0	1	1	0	0	0	2	HeLa,marrow-stromal-cells
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000173641	HSPB7	protein_coding	chr1	16340933	16340939	16340932	16340960	-	2	0	AGO1-4	0	0	1	1	0	0	0	2	marrow-stromal-cells
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000179051	RCC2	protein_coding	chr1	17735248	17735254	17735248	17735254	-	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	1	HCT116,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000142798	HSPG2	protein_coding	chr1	22172952	22172958	22172951	22172979	-	3	0	AGO1-4	0	0	1	1	0	0	0	0	HUVEC
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000142798	HSPG2	protein_coding	chr1	22174317	22174323	22174317	22174323	-	2	0	AGO1-4	0	0	1	0	0	0	0	0	HUVEC
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000142798	HSPG2	protein_coding	chr1	22175185	22175191	22175184	22175212	-	3	0	AGO1-4	0	0	1	1	0	0	0	0	Liver
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000142798	HSPG2	protein_coding	chr1	22181110	22181138	22181110	22181138	-	2	0	AGO1-4	0	0	0	1	0	0	0	0	HUVEC
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000169641	LUZP1	protein_coding	chr1	23413306	23413311	23413306	23413311	-	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0	HeLa,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000169641	LUZP1	protein_coding	chr1	23414012	23414017	23414012	23414017	-	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0	LCL-BAC,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000169641	LUZP1	protein_coding	chr1	23414704	23414710	23414704	23414710	-	4	0	AGO2	0	0	1	0	0	0	0	0	HeLa
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000169641	LUZP1	protein_coding	chr1	23415084	23415089	23415084	23415089	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0	Huh7.5,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000169641	LUZP1	protein_coding	chr1	23415171	23415176	23415171	23415176	-	3	0	AGO2	0	0	1	0	0	0	0	0	HeLa
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000117632	STMN1	protein_coding	chr1	26227479	26227485	26227479	26227485	-	30	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	0	HEK293,HeLa,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000158006	PAFAH2	protein_coding	chr1	26288011	26288017	26288011	26288017	-	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0	HeLa,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000158195	WASF2	protein_coding	chr1	27734493	27734521	27734493	27734521	-	14	0	AGO1,AGO1-4,AGO2,AGO3	0	0	0	1	0	0	0	0	Flp-In-T-REx-293,HEK293,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000126709	IFI6	protein_coding	chr1	27992618	27992624	27992617	27992645	-	13	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	1	HEK293,HeLa,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000134668	SPOCD1	protein_coding	chr1	32256417	32256445	32256417	32256445	-	1	0	AGO1-4	0	0	0	1	0	0	0	1	HS5
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000134668	SPOCD1	protein_coding	chr1	32256805	32256833	32256805	32256833	-	2	0	AGO1-4	0	0	0	1	0	0	0	1	HS5
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000175130	MARCKSL1	protein_coding	chr1	32799839	32799845	32799838	32799866	-	13	1	AGO1-4,AGO2	0	0	1	1	0	0	0	1	HEK293S,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000175130	MARCKSL1	protein_coding	chr1	32799877	32799882	32799876	32799904	-	7	0	AGO1-4,AGO2	0	0	1	1	0	0	0	1	HCT116,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000175130	MARCKSL1	protein_coding	chr1	32799912	32799917	32799911	32799939	-	17	1	AGO1,AGO1-4,AGO2	0	1	1	1	0	0	0	1	Flp-In-T-REx-293,HeLa,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000160058	BSDC1	protein_coding	chr1	32830863	32830868	32830862	32830890	-	16	2	AGO1,AGO1-4,AGO2	0	0	1	1	0	1	0	0	HEK293,MCF7,hESCs
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000160058	BSDC1	protein_coding	chr1	32831473	32831479	32831472	32831500	-	3	0	AGO1-4,AGO2	0	0	1	1	0	1	0	0	HEK293S,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000160058	BSDC1	protein_coding	chr1	32831569	32831574	32831568	32831596	-	5	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	0	BT474,Flp-In-T-REx-293,HEK293S
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000134684	YARS	protein_coding	chr1	33240878	33240883	33240877	33240905	-	7	1	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	0	C666,HEK293,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000134684	YARS	protein_coding	chr1	33241162	33241168	33241161	33241189	-	2	1	AGO1-4	0	0	1	1	0	0	0	0	MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000134684	YARS	protein_coding	chr1	33241420	33241426	33241419	33241447	-	11	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	0	DG75-BCBL-1,HEK293,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000134686	PHC2	protein_coding	chr1	33790129	33790135	33790129	33790135	-	6	0	AGO1-4,AGO2	0	0	0	0	0	1	0	0	HS27a,HeLa
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000196182	STK40	protein_coding	chr1	36805839	36805845	36805838	36805866	-	5	1	AGO2	0	0	1	1	0	0	0	0	HeLa
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000196182	STK40	protein_coding	chr1	36805903	36805908	36805903	36805908	-	3	0	AGO2	0	0	1	0	0	0	0	0	HeLa
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000196182	STK40	protein_coding	chr1	36806112	36806117	36806111	36806139	-	8	0	AGO1-4,AGO2	0	0	1	1	0	0	0	0	HeLa,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000196182	STK40	protein_coding	chr1	36806978	36806984	36806977	36807005	-	9	0	AGO1-4,AGO2	0	0	1	1	0	0	0	0	HCT116,MCF7
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000196182	STK40	protein_coding	chr1	36807012	36807017	36807011	36807039	-	8	0	AGO1-4,AGO2	0	0	1	1	0	0	0	0	HCT116,MCF7
