#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0002807	hsa-miR-491-5p	ENSG00000155959	VBP1	protein_coding	chrX	154467189	154467194	154467189	154467194	+	6	0	AGO1,AGO2	1	0	0	0	0	0	0	3	HEK293,HeLa
MIMAT0002807	hsa-miR-491-5p	ENSG00000188976	NOC2L	protein_coding	chr1	879867	879872	879867	879872	-	2	0	AGO1,AGO1-4	1	0	0	0	0	0	0	1	Flp-In-T-REx-293,MCF7
MIMAT0002807	hsa-miR-491-5p	ENSG00000131591	C1orf159	protein_coding	chr1	1017520	1017525	1017520	1017525	-	2	0	AGO2	1	0	1	0	0	0	0	2	HEK293
MIMAT0002807	hsa-miR-491-5p	ENSG00000078808	SDF4	protein_coding	chr1	1152803	1152808	1152803	1152808	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HEK293T,HUVEC
MIMAT0002807	hsa-miR-491-5p	ENSG00000131584	ACAP3	protein_coding	chr1	1228017	1228022	1228017	1228022	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0002807	hsa-miR-491-5p	ENSG00000131584	ACAP3	protein_coding	chr1	1228577	1228582	1228577	1228582	-	2	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0002807	hsa-miR-491-5p	ENSG00000131584	ACAP3	protein_coding	chr1	1228771	1228776	1228771	1228776	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0002807	hsa-miR-491-5p	ENSG00000107404	DVL1	protein_coding	chr1	1270773	1270778	1270773	1270778	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HeLa,MCF7
MIMAT0002807	hsa-miR-491-5p	ENSG00000107404	DVL1	protein_coding	chr1	1271214	1271219	1271214	1271219	-	2	1	AGO2	1	0	0	0	0	0	0	2	HEK293S
MIMAT0002807	hsa-miR-491-5p	ENSG00000162576	MXRA8	protein_coding	chr1	1288458	1288463	1288458	1288463	-	1	0	AGO1-4	1	0	0	0	0	0	0	4	marrow-stromal-cells
MIMAT0002807	hsa-miR-491-5p	ENSG00000221978	CCNL2	protein_coding	chr1	1322889	1322895	1322889	1322895	-	2	0	AGO2	1	0	0	0	0	0	0	3	HEK293S
MIMAT0002807	hsa-miR-491-5p	ENSG00000221978	CCNL2	protein_coding	chr1	1323404	1323411	1323403	1323424	-	1	2	AGO2	1	0	0	0	1	0	0	3	Huh7.5
