#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000226	hsa-miR-196a-5p	ENSG00000067048	DDX3Y	protein_coding	chrY	15031468	15031473	15031468	15031473	+	9	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HEK293,Jijoye
MIMAT0000226	hsa-miR-196a-5p	ENSG00000116251	RPL22	protein_coding	chr1	6245567	6245572	6245567	6245572	-	8	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3	DG75-BCBL-1,HEK293,MCF7
MIMAT0000226	hsa-miR-196a-5p	ENSG00000171603	CLSTN1	protein_coding	chr1	9789792	9789797	9789792	9789797	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	8	DG75-BCBL-1,MCF7
MIMAT0000226	hsa-miR-196a-5p	ENSG00000160049	DFFA	protein_coding	chr1	10518367	10518372	10518366	10518394	-	8	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	4	HEK293,LCL35,MCF7
MIMAT0000226	hsa-miR-196a-5p	ENSG00000160049	DFFA	protein_coding	chr1	10521467	10521473	10521466	10521494	-	18	2	AGO1,AGO1-4,AGO2,AGO3	1	0	1	1	1	0	0	4	HEK293,LCL-BACD3,MCF7
MIMAT0000226	hsa-miR-196a-5p	ENSG00000177000	MTHFR	protein_coding	chr1	11846382	11846388	11846382	11846388	-	4	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0000226	hsa-miR-196a-5p	ENSG00000173641	HSPB7	protein_coding	chr1	16340895	16340900	16340895	16340900	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	11	HeLa,marrow-stromal-cells
MIMAT0000226	hsa-miR-196a-5p	ENSG00000159363	ATP13A2	protein_coding	chr1	17312540	17312545	17312540	17312545	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5	HeLa,MCF7
MIMAT0000226	hsa-miR-196a-5p	ENSG00000179051	RCC2	protein_coding	chr1	17735415	17735421	17735414	17735442	-	25	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	1	1	1	1	3	HEK293,LCL-BACD1,MCF7
MIMAT0000226	hsa-miR-196a-5p	ENSG00000127483	HP1BP3	protein_coding	chr1	21069582	21069588	21069581	21069609	-	8	2	AGO1-4,AGO2	1	0	1	1	1	0	1	4	HeLa,MCF7
