#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0015011	hsa-miR-3142	ENSG00000168939	SPRY3	protein_coding	chrX	155009242	155009247	155009242	155009247	+	1	0	AGO1-4	0	0	1	0	0	0	0	0	HS27a
MIMAT0015011	hsa-miR-3142	ENSG00000189339	SLC35E2B	protein_coding	chr1	1594430	1594436	1594430	1594436	-	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	1	HeLa,MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000189339	SLC35E2B	protein_coding	chr1	1595824	1595829	1595824	1595829	-	1	0	AGO2	0	0	1	0	0	0	0	1	Huh7.5
MIMAT0015011	hsa-miR-3142	ENSG00000116237	ICMT	protein_coding	chr1	6281514	6281520	6281514	6281520	-	1	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000116237	ICMT	protein_coding	chr1	6284984	6284990	6284984	6284990	-	2	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000007923	DNAJC11	protein_coding	chr1	6694666	6694671	6694666	6694671	-	1	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000007923	DNAJC11	protein_coding	chr1	6695293	6695298	6695293	6695298	-	1	0	AGO2	0	0	1	0	0	0	0	2	Huh7.5
MIMAT0015011	hsa-miR-3142	ENSG00000116285	ERRFI1	protein_coding	chr1	8072659	8072665	8072659	8072665	-	9	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	1	Flp-In-T-REx-293,HeLa,MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000116285	ERRFI1	protein_coding	chr1	8072768	8072773	8072768	8072773	-	2	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000130940	CASZ1	protein_coding	chr1	10698063	10698068	10698063	10698068	-	2	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000130940	CASZ1	protein_coding	chr1	10698406	10698411	10698406	10698411	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	3	Huh7.5,MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000177000	MTHFR	protein_coding	chr1	11847014	11847019	11847014	11847019	-	1	0	AGO2	0	0	1	0	0	0	0	2	DG75-BCBL-1
MIMAT0015011	hsa-miR-3142	ENSG00000177000	MTHFR	protein_coding	chr1	11847183	11847188	11847183	11847188	-	1	0	AGO2	0	0	1	0	0	0	0	2	HeLa
MIMAT0015011	hsa-miR-3142	ENSG00000177000	MTHFR	protein_coding	chr1	11848681	11848687	11848681	11848687	-	1	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000090432	MUL1	protein_coding	chr1	20827111	20827116	20827111	20827116	-	1	0	AGO2	0	0	1	0	0	0	0	1	HEK293
MIMAT0015011	hsa-miR-3142	ENSG00000142798	HSPG2	protein_coding	chr1	22173889	22173894	22173889	22173894	-	4	0	AGO1-4	0	0	1	0	0	0	0	0	HUVEC
MIMAT0015011	hsa-miR-3142	ENSG00000142798	HSPG2	protein_coding	chr1	22176895	22176900	22176895	22176900	-	2	0	AGO1-4	0	0	1	0	0	0	0	0	HUVEC
MIMAT0015011	hsa-miR-3142	ENSG00000142798	HSPG2	protein_coding	chr1	22178332	22178337	22178332	22178337	-	3	0	AGO1-4	0	0	1	0	0	0	0	0	HUVEC
MIMAT0015011	hsa-miR-3142	ENSG00000142798	HSPG2	protein_coding	chr1	22178386	22178391	22178386	22178391	-	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0	HeLa,Liver
MIMAT0015011	hsa-miR-3142	ENSG00000142798	HSPG2	protein_coding	chr1	22179229	22179234	22179229	22179234	-	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0	Huh7.5,MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000088280	ASAP3	protein_coding	chr1	23759889	23759917	23759889	23759917	-	1	0	AGO1-4	0	0	0	1	0	0	0	1	MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000088280	ASAP3	protein_coding	chr1	23763656	23763684	23763656	23763684	-	1	0	AGO1-4	0	0	0	1	0	0	0	1	MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000007968	E2F2	protein_coding	chr1	23834903	23834908	23834903	23834908	-	5	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	2	Flp-In-T-REx-293,Jijoye
MIMAT0015011	hsa-miR-3142	ENSG00000007968	E2F2	protein_coding	chr1	23835078	23835083	23835078	23835083	-	2	0	AGO2	0	0	1	0	0	0	0	2	HEK293S
MIMAT0015011	hsa-miR-3142	ENSG00000007968	E2F2	protein_coding	chr1	23835770	23835775	23835770	23835775	-	12	0	AGO1,AGO1-4,AGO2,AGO3	0	0	1	0	0	0	0	2	HEK293,MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000158006	PAFAH2	protein_coding	chr1	26287683	26287688	26287683	26287688	-	1	0	AGO2	0	0	1	0	0	0	0	2	HEK293
MIMAT0015011	hsa-miR-3142	ENSG00000158006	PAFAH2	protein_coding	chr1	26288177	26288182	26288177	26288182	-	1	0	AGO1-4	0	0	1	0	0	0	0	2	BT474
MIMAT0015011	hsa-miR-3142	ENSG00000090020	SLC9A1	protein_coding	chr1	27425640	27425659	27425640	27425659	-	1	0	AGO1-4	0	1	0	0	0	0	0	0	MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000134668	SPOCD1	protein_coding	chr1	32256206	32256212	32256206	32256212	-	1	0	AGO1-4	0	0	1	0	0	0	0	0	MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000160058	BSDC1	protein_coding	chr1	32833318	32833323	32833318	32833323	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0	HeLa,MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000004455	AK2	protein_coding	chr1	33478955	33478961	33478955	33478961	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2	HeLa,Liver
MIMAT0015011	hsa-miR-3142	ENSG00000163866	SMIM12	protein_coding	chr1	35318817	35318822	35318817	35318822	-	1	0	AGO2	0	0	1	0	0	0	0	1	Huh7.5
MIMAT0015011	hsa-miR-3142	ENSG00000163877	SNIP1	protein_coding	chr1	38002212	38002218	38002211	38002239	-	3	0	AGO1-4,AGO2	0	0	1	1	0	1	0	1	HeLa,MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000196449	YRDC	protein_coding	chr1	38269522	38269528	38269522	38269528	-	1	0	AGO2	0	0	1	0	0	0	0	0	EWS
MIMAT0015011	hsa-miR-3142	ENSG00000117461	PIK3R3	protein_coding	chr1	46506281	46506286	46506281	46506286	-	1	0	AGO2	0	0	1	0	0	0	0	1	HeLa
MIMAT0015011	hsa-miR-3142	ENSG00000117461	PIK3R3	protein_coding	chr1	46506444	46506449	46506444	46506449	-	1	0	AGO2	0	0	1	0	0	0	0	1	HeLa
MIMAT0015011	hsa-miR-3142	ENSG00000117461	PIK3R3	protein_coding	chr1	46509172	46509177	46509172	46509177	-	14	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	1	BT474,Flp-In-T-REx-293,HeLa
MIMAT0015011	hsa-miR-3142	ENSG00000085998	POMGNT1	protein_coding	chr1	46654433	46654438	46654432	46654460	-	2	0	AGO1,AGO2	0	0	1	1	0	0	0	0	Flp-In-T-REx-293,Huh7.5
MIMAT0015011	hsa-miR-3142	ENSG00000085998	POMGNT1	protein_coding	chr1	46654649	46654654	46654648	46654676	-	1	0	AGO2	0	0	1	1	0	0	0	0	HEK293
MIMAT0015011	hsa-miR-3142	ENSG00000132128	LRRC41	protein_coding	chr1	46744148	46744153	46744148	46744153	-	2	0	AGO2	0	0	1	0	0	0	0	2	HEK293S
MIMAT0015011	hsa-miR-3142	ENSG00000132128	LRRC41	protein_coding	chr1	46744380	46744385	46744380	46744385	-	2	0	AGO2	0	0	1	0	0	0	0	2	HEK293S
MIMAT0015011	hsa-miR-3142	ENSG00000154222	CC2D1B	protein_coding	chr1	52816990	52816995	52816989	52817017	-	1	0	AGO1-4	0	0	1	1	0	0	0	1	MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000116209	TMEM59	protein_coding	chr1	54497734	54497739	54497734	54497739	-	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	1	HeLa,MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000162407	PLPP3	protein_coding	chr1	56961656	56961662	56961655	56961683	-	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	0	HeLa,marrow-stromal-cells
MIMAT0015011	hsa-miR-3142	ENSG00000162407	PLPP3	protein_coding	chr1	56961885	56961890	56961884	56961912	-	5	0	AGO1-4,AGO2	0	0	1	1	0	0	0	0	HeLa,MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000162601	MYSM1	protein_coding	chr1	59122003	59122008	59122003	59122008	-	1	0	AGO1-4	0	0	1	0	0	0	0	0	MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000116704	SLC35D1	protein_coding	chr1	67465504	67465509	67465504	67465509	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0015011	hsa-miR-3142	ENSG00000116704	SLC35D1	protein_coding	chr1	67466485	67466490	67466485	67466490	-	1	0	AGO2	0	0	1	0	0	0	0	1	HeLa
MIMAT0015011	hsa-miR-3142	ENSG00000116704	SLC35D1	protein_coding	chr1	67469991	67469996	67469991	67469996	-	1	0	AGO2	0	0	1	0	0	0	0	1	Huh7.5
MIMAT0015011	hsa-miR-3142	ENSG00000172380	GNG12	protein_coding	chr1	68167531	68167559	68167531	68167559	-	1	0	AGO2	0	0	0	1	0	0	0	1	HEK293
MIMAT0015011	hsa-miR-3142	ENSG00000172380	GNG12	protein_coding	chr1	68168413	68168418	68168412	68168440	-	7	0	AGO1-4,AGO2	0	0	1	1	0	0	0	1	HeLa,MCF7
