#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0005885	hsa-miR-1295a	ENSG00000067048	DDX3Y	protein_coding	chrY	15030944	15030949	15030944	15030949	+	1	0	AGO1-4	1	0	0	0	0	0	0	0	HS27a
MIMAT0005885	hsa-miR-1295a	ENSG00000188976	NOC2L	protein_coding	chr1	879998	880003	879998	880003	-	1	0	AGO1-4	1	0	0	0	0	0	0	6	MCF7
MIMAT0005885	hsa-miR-1295a	ENSG00000178821	TMEM52	protein_coding	chr1	1849107	1849112	1849107	1849112	-	1	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0005885	hsa-miR-1295a	ENSG00000142606	MMEL1	protein_coding	chr1	2522285	2522290	2522285	2522290	-	1	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0005885	hsa-miR-1295a	ENSG00000007923	DNAJC11	protein_coding	chr1	6695063	6695068	6695063	6695068	-	1	0	AGO2	1	0	0	0	0	0	0	2	HeLa
MIMAT0005885	hsa-miR-1295a	ENSG00000132906	CASP9	protein_coding	chr1	15818878	15818883	15818878	15818883	-	1	0	AGO2	1	0	0	0	0	0	0	4	HeLa
MIMAT0005885	hsa-miR-1295a	ENSG00000179051	RCC2	protein_coding	chr1	17735042	17735047	17735042	17735047	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HS27a,HeLa
MIMAT0005885	hsa-miR-1295a	ENSG00000127483	HP1BP3	protein_coding	chr1	21070277	21070282	21070277	21070282	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0005885	hsa-miR-1295a	ENSG00000162552	WNT4	protein_coding	chr1	22443945	22443950	22443945	22443950	-	1	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0005885	hsa-miR-1295a	ENSG00000007968	E2F2	protein_coding	chr1	23836143	23836148	23836143	23836148	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HeLa,MCF7
MIMAT0005885	hsa-miR-1295a	ENSG00000158195	WASF2	protein_coding	chr1	27731989	27731994	27731989	27731994	-	7	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2	HEK293S,MCF7
MIMAT0005885	hsa-miR-1295a	ENSG00000158195	WASF2	protein_coding	chr1	27733791	27733796	27733791	27733796	-	1	0	AGO1-4	1	0	1	0	0	0	0	2	HS27a
MIMAT0005885	hsa-miR-1295a	ENSG00000253304	TMEM200B	protein_coding	chr1	29446760	29446767	29446760	29446767	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	HS27a
MIMAT0005885	hsa-miR-1295a	ENSG00000116525	TRIM62	protein_coding	chr1	33611247	33611252	33611247	33611252	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HeLa,MCF7
MIMAT0005885	hsa-miR-1295a	ENSG00000134686	PHC2	protein_coding	chr1	33790078	33790083	33790078	33790083	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HCT116,HS27a
MIMAT0005885	hsa-miR-1295a	ENSG00000142686	C1orf216	protein_coding	chr1	36180657	36180662	36180657	36180662	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HEK293S,MCF7
MIMAT0005885	hsa-miR-1295a	ENSG00000196182	STK40	protein_coding	chr1	36805618	36805624	36805618	36805624	-	2	0	AGO2	1	0	0	0	0	0	0	4	HEK293S
MIMAT0005885	hsa-miR-1295a	ENSG00000196182	STK40	protein_coding	chr1	36806104	36806109	36806104	36806109	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HeLa,MCF7
MIMAT0005885	hsa-miR-1295a	ENSG00000196449	YRDC	protein_coding	chr1	38268946	38268951	38268946	38268951	-	15	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	7	HEK293,HeLa,MCF7
MIMAT0005885	hsa-miR-1295a	ENSG00000131238	PPT1	protein_coding	chr1	40539167	40539172	40539167	40539172	-	8	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	BT474,HeLa
MIMAT0005885	hsa-miR-1295a	ENSG00000154222	CC2D1B	protein_coding	chr1	52816973	52816978	52816973	52816978	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0005885	hsa-miR-1295a	ENSG00000162377	COA7	protein_coding	chr1	53152991	53152996	53152991	53152996	-	1	0	AGO2	1	0	0	0	0	0	0	1	HeLa
MIMAT0005885	hsa-miR-1295a	ENSG00000184292	TACSTD2	protein_coding	chr1	59041377	59041382	59041377	59041382	-	4	0	AGO1-4	1	0	1	0	0	0	0	3	MCF7
MIMAT0005885	hsa-miR-1295a	ENSG00000184292	TACSTD2	protein_coding	chr1	59041411	59041416	59041411	59041416	-	3	0	AGO1-4	1	0	1	0	0	0	0	3	MCF7
MIMAT0005885	hsa-miR-1295a	ENSG00000116704	SLC35D1	protein_coding	chr1	67469990	67469995	67469989	67470017	-	1	0	AGO2	1	0	0	1	0	0	0	0	Huh7.5
MIMAT0005885	hsa-miR-1295a	ENSG00000142864	SERBP1	protein_coding	chr1	67875415	67875420	67875415	67875420	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0005885	hsa-miR-1295a	ENSG00000024526	DEPDC1	protein_coding	chr1	68941626	68941631	68941626	68941631	-	8	0	AGO1,AGO2	1	0	1	0	0	0	0	0	Flp-In-T-REx-293,LCL35
MIMAT0005885	hsa-miR-1295a	ENSG00000142892	PIGK	protein_coding	chr1	77555930	77555935	77555930	77555935	-	2	0	AGO1-4,AGO2	1	0	1	0	0	0	0	1	Huh7.5,MCF7
MIMAT0005885	hsa-miR-1295a	ENSG00000142867	BCL10	protein_coding	chr1	85732630	85732635	85732630	85732635	-	2	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0005885	hsa-miR-1295a	ENSG00000069702	TGFBR3	protein_coding	chr1	92148552	92148557	92148552	92148557	-	1	0	AGO2	1	0	0	0	0	0	0	1	HeLa
MIMAT0005885	hsa-miR-1295a	ENSG00000069702	TGFBR3	protein_coding	chr1	92149296	92149320	92149296	92149320	-	2	0	AGO2	0	1	0	0	0	0	0	1	HEK293S
