#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000717	hsa-miR-302c-3p	ENSG00000067048	DDX3Y	protein_coding	chrY	15031857	15031862	15031857	15031862	+	11	1	AGO1-4,AGO2	1	0	1	0	0	0	0	0	HEK293,HS5
MIMAT0000717	hsa-miR-302c-3p	ENSG00000131584	ACAP3	protein_coding	chr1	1227778	1227784	1227778	1227784	-	1	0	AGO2	0	0	1	0	0	0	0	1	HeLa
MIMAT0000717	hsa-miR-302c-3p	ENSG00000127054	INTS11	protein_coding	chr1	1247173	1247178	1247173	1247178	-	2	0	AGO1,AGO1-4	1	0	0	0	0	0	0	0	Flp-In-T-REx-293,HS5
MIMAT0000717	hsa-miR-302c-3p	ENSG00000160075	SSU72	protein_coding	chr1	1477180	1477185	1477180	1477185	-	7	3	AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	2	HEK293,HeLa,MCF7
MIMAT0000717	hsa-miR-302c-3p	ENSG00000131697	NPHP4	protein_coding	chr1	5923194	5923199	5923194	5923199	-	1	0	AGO1-4	1	0	0	0	0	0	0	0	MCF7
MIMAT0000717	hsa-miR-302c-3p	ENSG00000116254	CHD5	protein_coding	chr1	6165204	6165209	6165204	6165209	-	3	3	AGO1,AGO2	1	0	0	0	0	0	0	0	DG75-BCBL-1,HEK293
MIMAT0000717	hsa-miR-302c-3p	ENSG00000116237	ICMT	protein_coding	chr1	6281265	6281270	6281265	6281270	-	7	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	0	HEK293,MCF7
MIMAT0000717	hsa-miR-302c-3p	ENSG00000116237	ICMT	protein_coding	chr1	6281588	6281593	6281588	6281593	-	34	0	AGO1,AGO1-4,AGO2,AGO3,AGO4	1	0	1	0	0	0	0	0	HEK293,Jijoye,LCL35
MIMAT0000717	hsa-miR-302c-3p	ENSG00000116237	ICMT	protein_coding	chr1	6283033	6283038	6283033	6283038	-	4	0	AGO2	1	0	1	0	0	0	0	0	hESCs
MIMAT0000717	hsa-miR-302c-3p	ENSG00000171680	PLEKHG5	protein_coding	chr1	6527137	6527142	6527137	6527142	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
