#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000728	hsa-miR-375	ENSG00000124333	VAMP7	protein_coding	chrY	59275880	59275902	59275880	59275902	+	1	2	AGO1	0	0	0	0	1	0	0	8	HEK293
MIMAT0000728	hsa-miR-375	ENSG00000131697	NPHP4	protein_coding	chr1	5922892	5922897	5922891	5922912	-	1	0	AGO2	1	0	0	0	1	0	0	4	HEK293
MIMAT0000728	hsa-miR-375	ENSG00000116237	ICMT	protein_coding	chr1	6283715	6283720	6283715	6283720	-	1	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0000728	hsa-miR-375	ENSG00000158292	GPR153	protein_coding	chr1	6308877	6308883	6308877	6308883	-	1	0	AGO1-4	1	0	0	0	0	0	0	9	MCF7
MIMAT0000728	hsa-miR-375	ENSG00000198793	MTOR	protein_coding	chr1	11166696	11166701	11166696	11166701	-	3	0	AGO2	1	0	0	0	0	0	0	5	HeLa
MIMAT0000728	hsa-miR-375	ENSG00000177000	MTHFR	protein_coding	chr1	11846504	11846509	11846504	11846509	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0000728	hsa-miR-375	ENSG00000177000	MTHFR	protein_coding	chr1	11849505	11849510	11849505	11849510	-	1	0	AGO2	1	0	0	0	0	0	0	3	Huh7.5
MIMAT0000728	hsa-miR-375	ENSG00000075151	EIF4G3	protein_coding	chr1	21133000	21133005	21132999	21133027	-	2	0	AGO1-4,AGO2	1	0	1	1	1	0	1	11	HeLa,MCF7
MIMAT0000728	hsa-miR-375	ENSG00000075151	EIF4G3	protein_coding	chr1	21133068	21133073	21133051	21133095	-	6	0	AGO1-4,AGO2	1	0	1	2	1	0	1	11	HeLa,MCF7
MIMAT0000728	hsa-miR-375	ENSG00000075151	EIF4G3	protein_coding	chr1	21133311	21133316	21133310	21133338	-	2	0	AGO1-4,AGO2	1	0	1	1	0	0	0	11	HeLa,MCF7
MIMAT0000728	hsa-miR-375	ENSG00000075151	EIF4G3	protein_coding	chr1	21268063	21268091	21268063	21268091	-	2	0	AGO1-4,AGO2	0	0	0	1	0	0	0	11	MCF7,motor-cortex
MIMAT0000728	hsa-miR-375	ENSG00000090686	USP48	protein_coding	chr1	22005644	22005649	22005644	22005649	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5	HeLa,TrHBMEC
MIMAT0000728	hsa-miR-375	ENSG00000125945	ZNF436	protein_coding	chr1	23686265	23686272	23686265	23686272	-	1	0	AGO2	1	0	0	0	0	0	0	10	HEK293
MIMAT0000728	hsa-miR-375	ENSG00000204219	TCEA3	protein_coding	chr1	23707937	23707944	23707937	23707944	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0000728	hsa-miR-375	ENSG00000158006	PAFAH2	protein_coding	chr1	26288232	26288237	26288232	26288237	-	5	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0000728	hsa-miR-375	ENSG00000126705	AHDC1	protein_coding	chr1	27861048	27861055	27861047	27861068	-	12	1	AGO1-4,AGO2	1	0	0	0	1	0	0	9	BT474,HeLa
MIMAT0000728	hsa-miR-375	ENSG00000126698	DNAJC8	protein_coding	chr1	28527535	28527540	28527535	28527540	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	13	HeLa,MCF7
MIMAT0000728	hsa-miR-375	ENSG00000184007	PTP4A2	protein_coding	chr1	32372043	32372048	32372042	32372070	-	4	0	AGO1,AGO2	0	0	1	1	0	0	0	7	HEK293
