#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0002870	hsa-miR-499a-5p	ENSG00000067048	DDX3Y	protein_coding	chrY	15031857	15031862	15031857	15031862	+	11	1	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HEK293,HS5
MIMAT0002870	hsa-miR-499a-5p	ENSG00000008128	CDK11A	protein_coding	chr1	1634248	1634253	1634248	1634253	-	1	0	AGO1	1	0	0	0	0	0	0	3	HEK293
MIMAT0002870	hsa-miR-499a-5p	ENSG00000198912	C1orf174	protein_coding	chr1	3806420	3806425	3806420	3806425	-	1	0	AGO2	1	0	0	0	0	0	0	4	Huh7.5
MIMAT0002870	hsa-miR-499a-5p	ENSG00000116251	RPL22	protein_coding	chr1	6246269	6246274	6246269	6246274	-	6	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3	Flp-In-T-REx-293,HeLa,MCF7
MIMAT0002870	hsa-miR-499a-5p	ENSG00000116237	ICMT	protein_coding	chr1	6282663	6282670	6282663	6282670	-	1	0	AGO2	1	0	0	0	0	0	0	8	HK-2
MIMAT0002870	hsa-miR-499a-5p	ENSG00000162408	NOL9	protein_coding	chr1	6585758	6585764	6585757	6585778	-	3	0	AGO2	1	0	0	0	1	0	0	5	HEK293
MIMAT0002870	hsa-miR-499a-5p	ENSG00000162413	KLHL21	protein_coding	chr1	6652231	6652237	6652231	6652237	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HeLa,MCF7
MIMAT0002870	hsa-miR-499a-5p	ENSG00000116285	ERRFI1	protein_coding	chr1	8073067	8073074	8073066	8073086	-	4	0	AGO1-4,AGO2	1	0	0	0	1	0	0	6	HeLa,MCF7
MIMAT0002870	hsa-miR-499a-5p	ENSG00000037637	FBXO42	protein_coding	chr1	16573336	16573341	16573335	16573363	-	2	0	AGO2	0	0	1	1	0	0	0	2	HEK293
MIMAT0002870	hsa-miR-499a-5p	ENSG00000037637	FBXO42	protein_coding	chr1	16574906	16574911	16574905	16574933	-	2	0	AGO1-4	0	0	1	1	0	0	0	2	MCF7
