#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0010214	hsa-miR-151b	ENSG00000155959	VBP1	protein_coding	chrX	154467489	154467495	154467468	154467496	+	3	0	AGO1,AGO2	0	0	1	1	0	0	0	12	HEK293,HEK293S
MIMAT0010214	hsa-miR-151b	ENSG00000248333	CDK11B	protein_coding	chr1	1571033	1571039	1571033	1571039	-	1	0	AGO1	0	0	1	0	0	0	0	1	HEK293
MIMAT0010214	hsa-miR-151b	ENSG00000189339	SLC35E2B	protein_coding	chr1	1597189	1597194	1597189	1597194	-	1	0	AGO1-4	0	0	1	0	0	0	0	0	Liver
MIMAT0010214	hsa-miR-151b	ENSG00000008128	CDK11A	protein_coding	chr1	1634253	1634259	1634253	1634259	-	1	0	AGO1	0	0	1	0	0	0	0	3	HEK293
MIMAT0010214	hsa-miR-151b	ENSG00000130940	CASZ1	protein_coding	chr1	10696813	10696819	10696813	10696819	-	7	0	AGO1-4,AGO2	0	0	1	0	0	1	1	1	BT474,Huh7.5
MIMAT0010214	hsa-miR-151b	ENSG00000162511	LAPTM5	protein_coding	chr1	31206465	31206471	31206465	31206471	-	1	0	AGO2	0	0	1	0	0	0	0	3	EF3D-AGO2
MIMAT0010214	hsa-miR-151b	ENSG00000185104	FAF1	protein_coding	chr1	50907042	50907048	50907042	50907048	-	3	0	AGO1-4,AGO2	0	0	0	0	0	1	0	4	HeLa,MCF7
MIMAT0010214	hsa-miR-151b	ENSG00000117862	TXNDC12	protein_coding	chr1	52486298	52486304	52486298	52486304	-	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	4	DG75-BCBL-1,MCF7
MIMAT0010214	hsa-miR-151b	ENSG00000172380	GNG12	protein_coding	chr1	68171111	68171117	68171111	68171117	-	7	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2	HeLa,MCF7
MIMAT0010214	hsa-miR-151b	ENSG00000085491	SLC25A24	protein_coding	chr1	108679206	108679212	108679205	108679233	-	11	0	AGO1-4,AGO2	0	0	1	1	0	0	0	3	HeLa,MCF7
MIMAT0010214	hsa-miR-151b	ENSG00000117362	APH1A	protein_coding	chr1	150238189	150238195	150238188	150238216	-	8	0	AGO1-4,AGO2	0	0	1	1	0	0	0	3	HEK293S,MCF7
MIMAT0010214	hsa-miR-151b	ENSG00000117362	APH1A	protein_coding	chr1	150238480	150238485	150238479	150238507	-	10	1	AGO1-4,AGO2	0	0	1	1	0	0	0	3	HeLa,MCF7
MIMAT0010214	hsa-miR-151b	ENSG00000143418	CERS2	protein_coding	chr1	150936157	150936163	150936157	150936163	-	1	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0010214	hsa-miR-151b	ENSG00000143549	TPM3	protein_coding	chr1	154140366	154140372	154140366	154140372	-	1	0	AGO1-4	0	0	1	0	0	0	0	10	MCF7
MIMAT0010214	hsa-miR-151b	ENSG00000158850	B4GALT3	protein_coding	chr1	161141265	161141271	161141264	161141282	-	3	0	AGO1-4,AGO2	0	1	1	0	0	0	0	7	DG75-BCBL-1,MCF7
MIMAT0010214	hsa-miR-151b	ENSG00000086619	ERO1B	protein_coding	chr1	236379946	236379951	236379946	236379951	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	Liver
MIMAT0010214	hsa-miR-151b	ENSG00000116731	PRDM2	protein_coding	chr1	14113288	14113294	14113288	14113294	+	1	0	AGO1-4	0	0	1	0	0	0	0	1	BT474
MIMAT0010214	hsa-miR-151b	ENSG00000187147	RNF220	protein_coding	chr1	45116861	45116867	45116861	45116867	+	14	0	AGO1-4,AGO2	0	0	1	0	0	0	0	5	HeLa,Jijoye
MIMAT0010214	hsa-miR-151b	ENSG00000097046	CDC7	protein_coding	chr1	91990657	91990663	91990657	91990663	+	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	10	HeLa,MCF7
MIMAT0010214	hsa-miR-151b	ENSG00000031698	SARS	protein_coding	chr1	109780671	109780677	109780671	109780677	+	6	0	AGO1-4	0	0	1	0	0	0	0	6	MCF7
MIMAT0010214	hsa-miR-151b	ENSG00000064703	DDX20	protein_coding	chr1	112309583	112309589	112309583	112309589	+	4	1	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	6	HEK293,MCF7
MIMAT0010214	hsa-miR-151b	ENSG00000118655	DCLRE1B	protein_coding	chr1	114454980	114454985	114454980	114454985	+	3	0	AGO1,AGO1-4	0	0	1	0	0	0	0	11	HEK293,MCF7
MIMAT0010214	hsa-miR-151b	ENSG00000118655	DCLRE1B	protein_coding	chr1	114456412	114456417	114456412	114456417	+	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	11	EWS,MCF7
MIMAT0010214	hsa-miR-151b	ENSG00000122224	LY9	protein_coding	chr1	160797869	160797875	160797869	160797875	+	1	0	AGO1-4	0	0	1	0	0	0	0	1	BCBL-1
