#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0002837	hsa-miR-519b-3p	ENSG00000124333	VAMP7	protein_coding	chrX	155172906	155172911	155172906	155172911	+	1	0	AGO1	0	0	1	0	0	0	0	1	HEK293
MIMAT0002837	hsa-miR-519b-3p	ENSG00000127054	INTS11	protein_coding	chr1	1247173	1247179	1247173	1247179	-	2	0	AGO1,AGO1-4	1	0	0	0	0	0	0	0	Flp-In-T-REx-293,HS5
MIMAT0002837	hsa-miR-519b-3p	ENSG00000160075	SSU72	protein_coding	chr1	1477180	1477186	1477180	1477186	-	7	3	AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	2	HEK293,HeLa,MCF7
MIMAT0002837	hsa-miR-519b-3p	ENSG00000131697	NPHP4	protein_coding	chr1	5923194	5923200	5923194	5923200	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0002837	hsa-miR-519b-3p	ENSG00000116254	CHD5	protein_coding	chr1	6165204	6165210	6165203	6165231	-	3	3	AGO1,AGO2	1	0	1	1	0	1	0	0	DG75-BCBL-1,HEK293
MIMAT0002837	hsa-miR-519b-3p	ENSG00000116237	ICMT	protein_coding	chr1	6281265	6281271	6281264	6281292	-	7	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	0	0	1	HEK293,MCF7
MIMAT0002837	hsa-miR-519b-3p	ENSG00000116237	ICMT	protein_coding	chr1	6281588	6281594	6281587	6281615	-	34	0	AGO1,AGO1-4,AGO2,AGO3,AGO4	1	0	1	1	0	0	0	1	HEK293,Jijoye,LCL35
MIMAT0002837	hsa-miR-519b-3p	ENSG00000116237	ICMT	protein_coding	chr1	6283033	6283038	6283033	6283038	-	4	0	AGO2	1	0	1	0	0	0	0	1	hESCs
MIMAT0002837	hsa-miR-519b-3p	ENSG00000171680	PLEKHG5	protein_coding	chr1	6527137	6527142	6527137	6527142	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0002837	hsa-miR-519b-3p	ENSG00000162408	NOL9	protein_coding	chr1	6585320	6585325	6585320	6585325	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HCT116,HS27a
