#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000267	hsa-miR-210-3p	ENSG00000107404	DVL1	protein_coding	chr1	1270806	1270813	1270806	1270813	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000221978	CCNL2	protein_coding	chr1	1322662	1322668	1322662	1322668	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	BT474,HeLa
MIMAT0000267	hsa-miR-210-3p	ENSG00000221978	CCNL2	protein_coding	chr1	1328050	1328056	1328049	1328069	-	5	0	AGO1-4,AGO2	1	0	1	0	1	0	0	3	HEK293S,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000197921	HES5	protein_coding	chr1	2460577	2460582	2460577	2460582	-	4	0	AGO2	1	0	0	0	0	0	0	8	HEK293S
MIMAT0000267	hsa-miR-210-3p	ENSG00000116251	RPL22	protein_coding	chr1	6246232	6246238	6246231	6246251	-	13	0	AGO1,AGO1-4,AGO2	1	0	1	0	1	0	0	9	Flp-In-T-REx-293,HeLa,Jijoye
MIMAT0000267	hsa-miR-210-3p	ENSG00000116237	ICMT	protein_coding	chr1	6281615	6281621	6281615	6281621	-	10	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2	HEK293,HeLa,Jijoye
MIMAT0000267	hsa-miR-210-3p	ENSG00000162413	KLHL21	protein_coding	chr1	6653126	6653131	6653126	6653131	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	9	HS27a,Huh7.5
MIMAT0000267	hsa-miR-210-3p	ENSG00000171603	CLSTN1	protein_coding	chr1	9790321	9790326	9790321	9790326	-	2	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000142627	EPHA2	protein_coding	chr1	16451494	16451500	16451494	16451500	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HS27a,HeLa
MIMAT0000267	hsa-miR-210-3p	ENSG00000077549	CAPZB	protein_coding	chr1	19665891	19665896	19665891	19665896	-	14	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	BT474,HeLa
MIMAT0000267	hsa-miR-210-3p	ENSG00000244038	DDOST	protein_coding	chr1	20978849	20978854	20978849	20978854	-	8	1	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HeLa,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000020633	RUNX3	protein_coding	chr1	25226101	25226107	25226100	25226120	-	3	0	AGO1-4,AGO2	1	0	1	0	1	0	0	12	BC-3,HeLa
MIMAT0000267	hsa-miR-210-3p	ENSG00000117632	STMN1	protein_coding	chr1	26226947	26226953	26226946	26226966	-	9	0	AGO1,AGO1-4,AGO2	1	0	1	0	1	0	0	2	Flp-In-T-REx-293,HEK293,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000163866	SMIM12	protein_coding	chr1	35320371	35320377	35320370	35320392	-	3	0	AGO1-4,AGO2	1	0	1	0	1	0	0	4	HeLa,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000142687	KIAA0319L	protein_coding	chr1	35900120	35900125	35900120	35900125	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7	HeLa,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000184292	TACSTD2	protein_coding	chr1	59041714	59041719	59041714	59041719	-	5	0	AGO1-4	1	0	0	0	0	0	0	6	MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000116729	WLS	protein_coding	chr1	68564236	68564256	68564236	68564256	-	1	0	AGO2	0	0	0	0	1	0	0	11	HeLa
MIMAT0000267	hsa-miR-210-3p	ENSG00000153904	DDAH1	protein_coding	chr1	85787097	85787102	85787097	85787102	-	15	0	AGO1-4,AGO2	1	0	0	0	0	0	0	8	BT474,HeLa
MIMAT0000267	hsa-miR-210-3p	ENSG00000134215	VAV3	protein_coding	chr1	108115014	108115019	108115014	108115019	-	1	0	AGO2	1	0	0	0	0	0	0	10	HeLa
MIMAT0000267	hsa-miR-210-3p	ENSG00000197323	TRIM33	protein_coding	chr1	114939867	114939872	114939867	114939872	-	3	0	AGO1-4	1	0	0	0	0	0	0	7	MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000143420	ENSA	protein_coding	chr1	150594822	150594827	150594822	150594827	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	HeLa,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000143437	ARNT	protein_coding	chr1	150783929	150783934	150783929	150783934	-	1	0	AGO1-4	1	0	0	0	0	0	0	8	MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000143442	POGZ	protein_coding	chr1	151376132	151376137	151376132	151376137	-	3	0	AGO1,AGO1-4	1	0	0	0	0	0	0	4	Flp-In-T-REx-293,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000160714	UBE2Q1	protein_coding	chr1	154522421	154522426	154522421	154522426	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HEK293,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000160710	ADAR	protein_coding	chr1	154554972	154554977	154554972	154554977	-	12	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HeLa,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000198952	SMG5	protein_coding	chr1	156220266	156220272	156220265	156220287	-	3	1	AGO1-4,AGO2	1	0	1	0	1	0	0	3	HEK293S,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000116604	MEF2D	protein_coding	chr1	156436386	156436393	156436386	156436393	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	14	DG75-BCBL-1,Jijoye
MIMAT0000267	hsa-miR-210-3p	ENSG00000158773	USF1	protein_coding	chr1	161009459	161009464	161009459	161009464	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HeLa,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000157064	NMNAT2	protein_coding	chr1	183221063	183221069	183221063	183221070	-	1	0	AGO2	1	0	1	0	0	0	0	9	motor-cortex
MIMAT0000267	hsa-miR-210-3p	ENSG00000157064	NMNAT2	protein_coding	chr1	183221079	183221085	183221079	183221086	-	1	0	AGO2	1	0	1	0	0	0	0	9	motor-cortex
MIMAT0000267	hsa-miR-210-3p	ENSG00000154380	ENAH	protein_coding	chr1	225685139	225685144	225685139	225685144	-	6	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	7	HEK293,HeLa,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000116903	EXOC8	protein_coding	chr1	231470960	231470965	231470960	231470965	-	1	0	AGO1-4	1	0	0	0	0	0	0	8	MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000173726	TOMM20	protein_coding	chr1	235273943	235273948	235273943	235273948	-	5	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000157933	SKI	protein_coding	chr1	2238879	2238884	2238879	2238884	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	10	HCT116,HUVEC
MIMAT0000267	hsa-miR-210-3p	ENSG00000187017	ESPN	protein_coding	chr1	6520298	6520303	6520298	6520303	+	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000171735	CAMTA1	protein_coding	chr1	7826643	7826649	7826622	7826658	+	5	0	AGO1-4,AGO2	1	0	1	2	1	0	0	1	HEK293,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000171735	CAMTA1	protein_coding	chr1	7826651	7826657	7826650	7826657	+	5	0	AGO1-4,AGO2	1	0	1	0	0	0	0	1	HEK293,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000197312	DDI2	protein_coding	chr1	15988283	15988289	15988283	15988289	+	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	6	BC-1,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000116786	PLEKHM2	protein_coding	chr1	16060942	16060947	16060942	16060947	+	1	0	AGO2	1	0	0	0	0	0	0	8	LCL35
MIMAT0000267	hsa-miR-210-3p	ENSG00000162458	FBLIM1	protein_coding	chr1	16112230	16112235	16112230	16112235	+	2	0	AGO1-4	1	0	0	0	0	0	0	6	HUVEC
MIMAT0000267	hsa-miR-210-3p	ENSG00000133216	EPHB2	protein_coding	chr1	23240823	23240828	23240821	23240830	+	1	0	AGO1-4	2	0	0	0	0	0	0	6	HUVEC
MIMAT0000267	hsa-miR-210-3p	ENSG00000057757	PITHD1	protein_coding	chr1	24114401	24114407	24114388	24114408	+	5	0	AGO1-4	1	0	1	0	1	0	0	1	BT474
MIMAT0000267	hsa-miR-210-3p	ENSG00000162430	SELENON	protein_coding	chr1	26142525	26142530	26142525	26142530	+	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	13	HEK293S,HUVEC
MIMAT0000267	hsa-miR-210-3p	ENSG00000130770	ATP5IF1	protein_coding	chr1	28563296	28563301	28563296	28563301	+	2	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000134698	AGO4	protein_coding	chr1	36321541	36321547	36321541	36321547	+	3	0	AGO2	0	0	1	0	0	0	0	5	HEK293S
MIMAT0000267	hsa-miR-210-3p	ENSG00000092847	AGO1	protein_coding	chr1	36392404	36392410	36392404	36392410	+	1	0	AGO2	0	0	1	0	0	0	0	5	HEK293
MIMAT0000267	hsa-miR-210-3p	ENSG00000054118	THRAP3	protein_coding	chr1	36769739	36769744	36769739	36769744	+	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HEK293S,HUVEC
MIMAT0000267	hsa-miR-210-3p	ENSG00000116205	TCEANC2	protein_coding	chr1	54562364	54562370	54562364	54562370	+	2	0	AGO1-4	1	0	1	0	0	0	0	5	MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000143537	ADAM15	protein_coding	chr1	155028428	155028450	155028428	155028450	+	1	0	AGO1-4	0	0	0	0	1	0	0	4	MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000143537	ADAM15	protein_coding	chr1	155035200	155035205	155035200	155035205	+	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HeLa,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000143590	EFNA3	protein_coding	chr1	155059818	155059823	155059805	155059824	+	21	0	AGO1-4,AGO2	1	0	1	0	1	1	1	1	BT474,HeLa
MIMAT0000267	hsa-miR-210-3p	ENSG00000160785	SLC25A44	protein_coding	chr1	156181729	156181734	156181729	156181734	+	3	0	AGO2	1	0	0	0	0	0	0	5	LCL35
MIMAT0000267	hsa-miR-210-3p	ENSG00000122224	LY9	protein_coding	chr1	160797850	160797855	160797850	160797855	+	1	0	AGO1-4	1	0	0	0	0	0	0	18	BCBL-1
MIMAT0000267	hsa-miR-210-3p	ENSG00000239887	C1orf226	protein_coding	chr1	162353534	162353539	162353534	162353539	+	6	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3	HEK293,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000239887	C1orf226	protein_coding	chr1	162356139	162356144	162356139	162356144	+	1	0	AGO2	1	0	0	0	0	0	0	3	HEK293
MIMAT0000267	hsa-miR-210-3p	ENSG00000143190	POU2F1	protein_coding	chr1	167358839	167358846	167358825	167358846	+	6	0	AGO1-4,AGO2	0	0	0	0	1	0	1	6	BT474,EF3D-AGO2
MIMAT0000267	hsa-miR-210-3p	ENSG00000010165	METTL13	protein_coding	chr1	171765970	171765976	171765949	171765977	+	2	0	AGO1-4,AGO2	1	0	1	1	1	0	0	8	HeLa,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000162783	IER5	protein_coding	chr1	181059499	181059504	181059499	181059504	+	8	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HeLa,Jijoye
MIMAT0000267	hsa-miR-210-3p	ENSG00000116698	SMG7	protein_coding	chr1	183521891	183521896	183521891	183521896	+	2	0	AGO2	1	0	0	0	0	0	0	1	HeLa
MIMAT0000267	hsa-miR-210-3p	ENSG00000117266	CDK18	protein_coding	chr1	205501494	205501499	205501494	205501499	+	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000143641	GALNT2	protein_coding	chr1	230416743	230416748	230416743	230416748	+	1	0	AGO1-4	1	0	0	0	0	0	0	5	HS27a
MIMAT0000267	hsa-miR-210-3p	ENSG00000143653	SCCPDH	protein_coding	chr1	246930936	246930941	246930936	246930941	+	2	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000148429	USP6NL	protein_coding	chr10	11504184	11504190	11504183	11504204	-	6	0	AGO1-4,AGO2	1	0	1	0	1	0	1	4	HeLa,MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000148429	USP6NL	protein_coding	chr10	11504333	11504338	11504333	11504338	-	8	0	AGO1-4,AGO2	1	0	1	0	0	0	0	4	BT474,HEK293
MIMAT0000267	hsa-miR-210-3p	ENSG00000171988	JMJD1C	protein_coding	chr10	64927349	64927354	64927349	64927354	-	5	0	AGO1-4	1	0	0	0	0	0	0	10	MCF7
MIMAT0000267	hsa-miR-210-3p	ENSG00000197746	PSAP	protein_coding	chr10	73577120	73577126	73577119	73577140	-	23	0	AGO1-4,AGO2	1	0	1	0	1	0	0	13	HeLa,Jijoye
MIMAT0000267	hsa-miR-210-3p	ENSG00000138107	ACTR1A	protein_coding	chr10	104239046	104239051	104239046	104239051	-	12	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	10	BT474,Flp-In-T-REx-293,HEK293S
MIMAT0000267	hsa-miR-210-3p	ENSG00000138107	ACTR1A	protein_coding	chr10	104239056	104239061	104239056	104239061	-	12	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	10	BT474,Flp-In-T-REx-293,HEK293S
