#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0001631	hsa-miR-451a	ENSG00000160075	SSU72	protein_coding	chr1	1477191	1477197	1477190	1477211	-	15	1	AGO1,AGO1-4,AGO2,AGO3	1	0	1	0	1	0	0	1	HEK293,LCL35,MCF7
MIMAT0001631	hsa-miR-451a	ENSG00000130764	LRRC47	protein_coding	chr1	3697114	3697119	3697114	3697119	-	3	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0001631	hsa-miR-451a	ENSG00000178585	CTNNBIP1	protein_coding	chr1	9910327	9910333	9910326	9910348	-	3	0	AGO1-4,AGO2	1	0	1	0	1	0	0	4	BT474,HeLa
MIMAT0001631	hsa-miR-451a	ENSG00000125945	ZNF436	protein_coding	chr1	23687820	23687825	23687820	23687825	-	1	0	AGO1-4	1	0	0	0	0	0	0	10	BT474
MIMAT0001631	hsa-miR-451a	ENSG00000163877	SNIP1	protein_coding	chr1	38003316	38003321	38003315	38003337	-	4	0	AGO1,AGO1-4,AGO2	1	0	0	0	1	0	0	6	HEK293,HeLa,MCF7
MIMAT0001631	hsa-miR-451a	ENSG00000085832	EPS15	protein_coding	chr1	51821066	51821071	51821066	51821071	-	1	0	AGO2	1	0	0	0	0	0	0	7	motor-cortex
MIMAT0001631	hsa-miR-451a	ENSG00000132485	ZRANB2	protein_coding	chr1	71530054	71530059	71530054	71530059	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HEK293,MCF7
MIMAT0001631	hsa-miR-451a	ENSG00000122482	ZNF644	protein_coding	chr1	91381783	91381789	91381782	91381802	-	4	0	AGO1-4,AGO2	1	0	1	0	1	1	0	7	HeLa,MCF7
MIMAT0001631	hsa-miR-451a	ENSG00000162676	GFI1	protein_coding	chr1	92940702	92940709	92940701	92940720	-	2	0	AGO1-4,AGO2	1	0	0	0	1	0	0	4	HEK293,MCF7
MIMAT0001631	hsa-miR-451a	ENSG00000085433	WDR47	protein_coding	chr1	109513750	109513755	109513750	109513755	-	1	0	AGO1-4	1	0	0	0	0	0	0	7	MCF7
MIMAT0001631	hsa-miR-451a	ENSG00000116455	WDR77	protein_coding	chr1	111983306	111983311	111983306	111983311	-	1	0	AGO2	1	0	0	0	0	0	0	0	Huh7.5
