#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0022697	hsa-miR-382-3p	ENSG00000067048	DDX3Y	protein_coding	chrY	15032030	15032036	15032009	15032037	+	9	0	AGO1-4,AGO2	0	0	1	1	0	0	1	0	Jijoye
MIMAT0022697	hsa-miR-382-3p	ENSG00000188529	SRSF10	protein_coding	chr1	24296772	24296778	24296772	24296778	-	3	0	AGO2	0	0	1	0	0	0	0	5	DG75-BCBL-1
MIMAT0022697	hsa-miR-382-3p	ENSG00000188529	SRSF10	protein_coding	chr1	24296833	24296838	24296833	24296838	-	2	0	AGO1,AGO2	0	0	1	0	0	0	0	5	DG75-BCBL-1,HEK293
MIMAT0022697	hsa-miR-382-3p	ENSG00000188529	SRSF10	protein_coding	chr1	24297244	24297250	24297243	24297250	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	1	5	BT474,HeLa
MIMAT0022697	hsa-miR-382-3p	ENSG00000188529	SRSF10	protein_coding	chr1	24297482	24297487	24297481	24297487	-	2	0	AGO2	0	0	1	0	0	0	1	5	HEK293
MIMAT0022697	hsa-miR-382-3p	ENSG00000158195	WASF2	protein_coding	chr1	27731199	27731205	27731198	27731226	-	4	0	AGO1,AGO2	0	0	0	1	0	0	1	3	HEK293
MIMAT0022697	hsa-miR-382-3p	ENSG00000158195	WASF2	protein_coding	chr1	27732295	27732323	27732295	27732323	-	5	0	AGO1-4,AGO2	0	0	0	1	0	0	0	3	HEK293,HS5
MIMAT0022697	hsa-miR-382-3p	ENSG00000158195	WASF2	protein_coding	chr1	27734055	27734083	27734055	27734083	-	5	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	3	HEK293,HS5
MIMAT0022697	hsa-miR-382-3p	ENSG00000214114	MYCBP	protein_coding	chr1	39330056	39330062	39330056	39330062	-	1	0	AGO1-4	0	0	0	0	0	0	1	9	MCF7
MIMAT0022697	hsa-miR-382-3p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508420	46508426	46508420	46508426	-	5	0	AGO1-4,AGO2	0	0	0	0	0	0	1	4	BCBL-1,HeLa
MIMAT0022697	hsa-miR-382-3p	ENSG00000121310	ECHDC2	protein_coding	chr1	53361919	53361947	53361919	53361947	-	3	1	AGO1-4,AGO2	0	0	0	1	0	0	0	9	HEK293,Liver
MIMAT0022697	hsa-miR-382-3p	ENSG00000142864	SERBP1	protein_coding	chr1	67874125	67874130	67874124	67874152	-	5	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	5	HEK293,MCF7
MIMAT0022697	hsa-miR-382-3p	ENSG00000142864	SERBP1	protein_coding	chr1	67875531	67875559	67875531	67875559	-	2	0	AGO2	0	0	0	1	0	0	0	5	HeLa
MIMAT0022697	hsa-miR-382-3p	ENSG00000142864	SERBP1	protein_coding	chr1	67876247	67876275	67876247	67876275	-	1	0	AGO2	0	0	0	1	0	0	0	5	HEK293
MIMAT0022697	hsa-miR-382-3p	ENSG00000142864	SERBP1	protein_coding	chr1	67877246	67877251	67877245	67877273	-	6	0	AGO1-4,AGO2	0	0	1	1	0	0	0	5	HCT116,MCF7
