#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0015038	hsa-miR-3164	ENSG00000067048	DDX3Y	protein_coding	chrY	15032196	15032224	15032196	15032224	+	8	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2	Jijoye
MIMAT0015038	hsa-miR-3164	ENSG00000142798	HSPG2	protein_coding	chr1	22149572	22149594	22149572	22149594	-	2	0	AGO1-4	0	1	0	0	0	0	0	4	HUVEC
MIMAT0015038	hsa-miR-3164	ENSG00000169641	LUZP1	protein_coding	chr1	23412255	23412260	23412255	23412260	-	2	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0015038	hsa-miR-3164	ENSG00000169641	LUZP1	protein_coding	chr1	23414183	23414188	23414183	23414188	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2	HeLa,MCF7
MIMAT0015038	hsa-miR-3164	ENSG00000169641	LUZP1	protein_coding	chr1	23414464	23414469	23414464	23414469	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2	Huh7.5,Liver
MIMAT0015038	hsa-miR-3164	ENSG00000169641	LUZP1	protein_coding	chr1	23415190	23415195	23415190	23415195	-	3	0	AGO2	0	0	1	0	0	0	0	2	HeLa
MIMAT0015038	hsa-miR-3164	ENSG00000158006	PAFAH2	protein_coding	chr1	26288454	26288460	26288454	26288460	-	1	0	AGO2	0	0	1	0	0	0	0	3	HeLa
MIMAT0015038	hsa-miR-3164	ENSG00000163867	ZMYM6	protein_coding	chr1	35483430	35483458	35483430	35483458	-	1	1	AGO2	0	0	0	1	0	0	0	3	EWS
MIMAT0015038	hsa-miR-3164	ENSG00000196182	STK40	protein_coding	chr1	36805311	36805317	36805310	36805338	-	3	1	AGO1-4,AGO2	0	0	1	1	0	1	0	0	HEK293,MCF7
MIMAT0015038	hsa-miR-3164	ENSG00000214114	MYCBP	protein_coding	chr1	39328855	39328883	39328855	39328883	-	1	0	AGO1-4	0	0	0	1	0	0	0	2	MCF7
MIMAT0015038	hsa-miR-3164	ENSG00000085831	TTC39A	protein_coding	chr1	51763662	51763667	51763661	51763689	-	1	0	AGO1-4	0	0	1	1	0	0	0	2	BT474
MIMAT0015038	hsa-miR-3164	ENSG00000162377	COA7	protein_coding	chr1	53152810	53152815	53152809	53152837	-	2	0	AGO2	0	0	1	1	0	0	0	0	HEK293S
MIMAT0015038	hsa-miR-3164	ENSG00000162377	COA7	protein_coding	chr1	53152871	53152876	53152870	53152898	-	1	1	AGO2	0	0	1	1	0	0	0	0	Huh7.5
MIMAT0015038	hsa-miR-3164	ENSG00000162434	JAK1	protein_coding	chr1	65300127	65300133	65300127	65300133	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	5	HeLa,MCF7
MIMAT0015038	hsa-miR-3164	ENSG00000097096	SYDE2	protein_coding	chr1	85666029	85666057	85666029	85666057	-	1	0	AGO1-4	0	0	0	1	0	0	0	3	MCF7
MIMAT0015038	hsa-miR-3164	ENSG00000153904	DDAH1	protein_coding	chr1	85786265	85786293	85786265	85786293	-	1	0	AGO2	0	0	0	1	0	0	0	3	HeLa
MIMAT0015038	hsa-miR-3164	ENSG00000168679	SLC16A4	protein_coding	chr1	110905766	110905771	110905766	110905771	-	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0015038	hsa-miR-3164	ENSG00000121931	LRIF1	protein_coding	chr1	111490838	111490858	111490838	111490858	-	3	0	AGO1,AGO2	0	1	0	0	0	0	0	0	BC-1,HEK293
MIMAT0015038	hsa-miR-3164	ENSG00000081019	RSBN1	protein_coding	chr1	114305398	114305426	114305398	114305426	-	2	0	AGO1-4,AGO2	0	0	0	1	0	0	0	1	Huh7.5,MCF7
MIMAT0015038	hsa-miR-3164	ENSG00000081019	RSBN1	protein_coding	chr1	114319847	114319875	114319847	114319875	-	1	0	AGO2	0	0	0	1	0	0	0	1	Huh7.5
