#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0003250	hsa-miR-585-3p	ENSG00000198692	EIF1AY	protein_coding	chrY	22754464	22754471	22754464	22754471	+	1	0	AGO2	1	0	0	0	0	0	0	0	BC-1
MIMAT0003250	hsa-miR-585-3p	ENSG00000221978	CCNL2	protein_coding	chr1	1322309	1322314	1322309	1322314	-	3	2	AGO1-4,AGO2	1	0	0	0	0	0	0	1	HEK293S,MCF7
MIMAT0003250	hsa-miR-585-3p	ENSG00000162413	KLHL21	protein_coding	chr1	6650935	6650940	6650935	6650940	-	1	0	AGO1-4	1	0	1	0	0	0	0	3	MCF7
MIMAT0003250	hsa-miR-585-3p	ENSG00000162413	KLHL21	protein_coding	chr1	6651607	6651613	6651607	6651613	-	1	0	AGO2	1	0	1	0	0	0	0	3	HEK293
MIMAT0003250	hsa-miR-585-3p	ENSG00000162413	KLHL21	protein_coding	chr1	6653227	6653232	6653227	6653232	-	2	0	AGO2	1	0	1	0	0	0	0	3	HeLa
MIMAT0003250	hsa-miR-585-3p	ENSG00000007923	DNAJC11	protein_coding	chr1	6695019	6695024	6695019	6695024	-	1	0	AGO2	1	0	0	0	0	0	0	2	HeLa
MIMAT0003250	hsa-miR-585-3p	ENSG00000171603	CLSTN1	protein_coding	chr1	9789190	9789195	9789190	9789195	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5	HeLa,MCF7
MIMAT0003250	hsa-miR-585-3p	ENSG00000179051	RCC2	protein_coding	chr1	17734998	17735004	17734998	17735004	-	4	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	6	HCT116,HEK293,HS27a
MIMAT0003250	hsa-miR-585-3p	ENSG00000142798	HSPG2	protein_coding	chr1	22149771	22149776	22149771	22149776	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HeLa,MCF7
MIMAT0003250	hsa-miR-585-3p	ENSG00000125945	ZNF436	protein_coding	chr1	23688393	23688398	23688393	23688398	-	2	0	AGO1,AGO2	1	0	0	0	0	0	0	0	Flp-In-T-REx-293,HEK293
MIMAT0003250	hsa-miR-585-3p	ENSG00000142687	KIAA0319L	protein_coding	chr1	35900059	35900065	35900059	35900065	-	1	0	AGO1-4	1	0	1	0	0	0	0	1	MCF7
MIMAT0003250	hsa-miR-585-3p	ENSG00000196182	STK40	protein_coding	chr1	36805850	36805855	36805850	36805855	-	3	1	AGO2	1	0	0	0	0	0	0	0	HeLa
MIMAT0003250	hsa-miR-585-3p	ENSG00000253313	C1orf210	protein_coding	chr1	43747793	43747798	43747793	43747798	-	2	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0003250	hsa-miR-585-3p	ENSG00000196517	SLC6A9	protein_coding	chr1	44463116	44463121	44463116	44463121	-	2	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0003250	hsa-miR-585-3p	ENSG00000157216	SSBP3	protein_coding	chr1	54692656	54692661	54692656	54692661	-	1	0	AGO1-4	1	0	0	0	0	0	0	0	MCF7
MIMAT0003250	hsa-miR-585-3p	ENSG00000143061	IGSF3	protein_coding	chr1	117118467	117118472	117118467	117118472	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HeLa,MCF7
MIMAT0003250	hsa-miR-585-3p	ENSG00000143614	GATAD2B	protein_coding	chr1	153782486	153782491	153782486	153782491	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0003250	hsa-miR-585-3p	ENSG00000143549	TPM3	protein_coding	chr1	154130108	154130113	154130108	154130113	-	17	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7	HeLa,MCF7
MIMAT0003250	hsa-miR-585-3p	ENSG00000116521	SCAMP3	protein_coding	chr1	155225848	155225853	155225848	155225853	-	13	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	9	HEK293,HeLa,MCF7
MIMAT0003250	hsa-miR-585-3p	ENSG00000254726	MEX3A	protein_coding	chr1	156046037	156046042	156046037	156046042	-	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7	Huh7.5,MCF7
MIMAT0003250	hsa-miR-585-3p	ENSG00000132688	NES	protein_coding	chr1	156638684	156638689	156638684	156638689	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HS27a,Huh7.5
MIMAT0003250	hsa-miR-585-3p	ENSG00000158796	DEDD	protein_coding	chr1	161091022	161091028	161091022	161091028	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HeLa,MCF7
