#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0003165	hsa-miR-545-3p	ENSG00000067048	DDX3Y	protein_coding	chrY	15031601	15031607	15031601	15031607	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	Jijoye
MIMAT0003165	hsa-miR-545-3p	ENSG00000160087	UBE2J2	protein_coding	chr1	1190247	1190252	1190247	1190252	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	HEK293S,MCF7
MIMAT0003165	hsa-miR-545-3p	ENSG00000078369	GNB1	protein_coding	chr1	1717340	1717345	1717340	1717345	-	34	0	AGO1,AGO1-4,AGO2,AGO3,AGO4	1	0	0	0	0	0	0	0	BT474,HEK293,LCL35
MIMAT0003165	hsa-miR-545-3p	ENSG00000078369	GNB1	protein_coding	chr1	1717777	1717783	1717777	1717783	-	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HeLa,MCF7
MIMAT0003165	hsa-miR-545-3p	ENSG00000078369	GNB1	protein_coding	chr1	1718344	1718349	1718344	1718349	-	11	0	AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	0	HEK293,LCL35,MCF7
MIMAT0003165	hsa-miR-545-3p	ENSG00000116213	WRAP73	protein_coding	chr1	3547344	3547349	3547344	3547349	-	2	0	AGO2	1	0	1	0	0	0	0	0	HeLa
MIMAT0003165	hsa-miR-545-3p	ENSG00000116251	RPL22	protein_coding	chr1	6245760	6245765	6245760	6245765	-	2	0	AGO1,AGO2	1	0	0	0	0	0	0	1	Flp-In-T-REx-293,HeLa
MIMAT0003165	hsa-miR-545-3p	ENSG00000116251	RPL22	protein_coding	chr1	6246170	6246175	6246170	6246175	-	6	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	1	HEK293,HeLa,Jijoye
MIMAT0003165	hsa-miR-545-3p	ENSG00000116237	ICMT	protein_coding	chr1	6282048	6282054	6282048	6282054	-	3	0	AGO2	1	0	0	0	0	0	0	2	HeLa
MIMAT0003165	hsa-miR-545-3p	ENSG00000162408	NOL9	protein_coding	chr1	6585690	6585695	6585690	6585695	-	2	0	AGO1,AGO2	1	0	0	0	0	0	0	0	HEK293
MIMAT0003165	hsa-miR-545-3p	ENSG00000162413	KLHL21	protein_coding	chr1	6651439	6651445	6651439	6651445	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HeLa,MCF7
