#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000758	hsa-miR-135b-5p	ENSG00000198930	CSAG1	protein_coding	chrX	151909393	151909398	151909393	151909398	+	1	0	AGO1	1	0	0	0	0	0	0	3	Flp-In-T-REx-293
MIMAT0000758	hsa-miR-135b-5p	ENSG00000221978	CCNL2	protein_coding	chr1	1328038	1328043	1328038	1328043	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HEK293S,MCF7
MIMAT0000758	hsa-miR-135b-5p	ENSG00000078369	GNB1	protein_coding	chr1	1717839	1717845	1717839	1717845	-	2	0	AGO1-4	1	0	0	0	0	0	0	5	HS27a
MIMAT0000758	hsa-miR-135b-5p	ENSG00000116251	RPL22	protein_coding	chr1	6246485	6246490	6246485	6246490	-	3	0	AGO1-4	1	0	0	0	0	0	0	4	BT474
MIMAT0000758	hsa-miR-135b-5p	ENSG00000097021	ACOT7	protein_coding	chr1	6324620	6324625	6324620	6324625	-	8	1	AGO1-4,AGO2	1	0	0	0	0	0	0	2	BT474,HEK293S
MIMAT0000758	hsa-miR-135b-5p	ENSG00000007923	DNAJC11	protein_coding	chr1	6694637	6694642	6694637	6694642	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	8	HeLa,MCF7
MIMAT0000758	hsa-miR-135b-5p	ENSG00000142599	RERE	protein_coding	chr1	8414543	8414548	8414543	8414548	-	1	0	AGO2	1	0	0	0	0	0	0	6	Huh7.5
MIMAT0000758	hsa-miR-135b-5p	ENSG00000171603	CLSTN1	protein_coding	chr1	9790231	9790238	9790230	9790252	-	2	0	AGO1-4	1	0	0	0	1	0	0	6	MCF7
MIMAT0000758	hsa-miR-135b-5p	ENSG00000130940	CASZ1	protein_coding	chr1	10697099	10697105	10697098	10697126	-	15	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	0	1	8	BT474,HEK293,LCL35
MIMAT0000758	hsa-miR-135b-5p	ENSG00000198793	MTOR	protein_coding	chr1	11166658	11166663	11166658	11166663	-	1	0	AGO2	1	0	1	0	0	0	0	9	HeLa
MIMAT0000758	hsa-miR-135b-5p	ENSG00000198793	MTOR	protein_coding	chr1	11167284	11167290	11167283	11167301	-	6	0	AGO1-4,AGO2	1	0	1	0	1	0	0	9	HeLa,MCF7
MIMAT0000758	hsa-miR-135b-5p	ENSG00000177000	MTHFR	protein_coding	chr1	11848177	11848182	11848177	11848182	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HeLa,MCF7
MIMAT0000758	hsa-miR-135b-5p	ENSG00000177000	MTHFR	protein_coding	chr1	11848247	11848254	11848247	11848254	-	1	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0000758	hsa-miR-135b-5p	ENSG00000177000	MTHFR	protein_coding	chr1	11849058	11849063	11849058	11849063	-	1	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0000758	hsa-miR-135b-5p	ENSG00000179051	RCC2	protein_coding	chr1	17734922	17734927	17734922	17734927	-	7	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2	HEK293,MCF7
MIMAT0000758	hsa-miR-135b-5p	ENSG00000159423	ALDH4A1	protein_coding	chr1	19215913	19215941	19215913	19215941	-	2	0	AGO1-4	0	0	0	1	0	0	0	10	BT474
MIMAT0000758	hsa-miR-135b-5p	ENSG00000255275	AL080251.1	protein_coding	chr1	19215913	19215941	19215913	19215941	-	2	0	AGO1-4	0	0	0	1	0	0	0	2	BT474
MIMAT0000758	hsa-miR-135b-5p	ENSG00000127481	UBR4	protein_coding	chr1	19401080	19401085	19401080	19401085	-	11	0	AGO1-4,AGO2	1	0	1	0	0	0	0	7	BT474,HeLa
MIMAT0000758	hsa-miR-135b-5p	ENSG00000127481	UBR4	protein_coding	chr1	19401109	19401115	19401108	19401130	-	7	0	AGO1-4,AGO2	1	0	1	0	1	0	0	7	BT474,HeLa
MIMAT0000758	hsa-miR-135b-5p	ENSG00000162542	TMCO4	protein_coding	chr1	20008967	20008972	20008967	20008972	-	1	0	AGO1-4	1	0	0	0	0	0	0	6	Liver
MIMAT0000758	hsa-miR-135b-5p	ENSG00000169641	LUZP1	protein_coding	chr1	23414912	23414917	23414912	23414917	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	8	HEK293,MCF7
MIMAT0000758	hsa-miR-135b-5p	ENSG00000125944	HNRNPR	protein_coding	chr1	23633792	23633799	23633792	23633799	-	2	0	AGO1-4,AGO2	0	0	0	0	0	0	1	8	Huh7.5,MCF7
MIMAT0000758	hsa-miR-135b-5p	ENSG00000088280	ASAP3	protein_coding	chr1	23755318	23755324	23755317	23755339	-	1	0	AGO1-4	1	0	1	0	1	0	0	12	MCF7
MIMAT0000758	hsa-miR-135b-5p	ENSG00000088280	ASAP3	protein_coding	chr1	23755926	23755931	23755926	23755931	-	1	0	AGO1-4	1	0	1	0	0	0	0	12	MCF7
MIMAT0000758	hsa-miR-135b-5p	ENSG00000007968	E2F2	protein_coding	chr1	23834433	23834438	23834433	23834438	-	1	0	AGO2	1	0	0	0	0	0	0	5	DG75-BCBL-1
